,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
1816,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9066941297631308,0.8133658632563265,4456,4348,456,450,0.9695637688799216,0.9690781002280072
4516,easiest-interleaved-25pct,baseline,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9066941297631308,0.8133724151341002,4469,4335,469,437,0.9697743472367945,0.9691920987685875
7124,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9066941297631308,0.8133754947387124,4471,4333,471,435,0.9698234595575843,0.9693671557251564
3948,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-80pct,0.9066941297631308,0.8133772417523956,4472,4332,472,434,0.9693702896723174,0.9687932601093324
7582,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133669264583404,4454,4350,454,452,0.9700464061576625,0.9696288447713786
3159,curriculum-reordered-shuffled-00pct,baseline,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.9066941297631308,0.8133653523039434,4458,4346,458,448,0.9701915792078417,0.9698301691327597
5674,baseline,no-easy-80pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133653523039434,4458,4346,458,448,0.9699354950504964,0.9693577534778536
5093,easiest-interleaved-25pct,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-90pct,no-hard-80pct,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9698237989947907,0.9691471970966204
2481,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.9696683367542945,0.9690840342628514
4807,easiest-interleaved-25pct,no-easy-80pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133664912343572,4463,4341,463,443,0.9696514921829307,0.9691143742466712
3067,curriculum-reordered-shuffled-00pct,baseline,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133663258280066,4455,4349,455,451,0.9692404973705496,0.9685941922458899
