,model 1,model 2,model 3,model 4,acc,mcc,tp,tn,fp,fn,auroc,auprc
93,34,37,27,43,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9698578912192006,0.969262714201353
1264,47,6,17,14,0.9087538619979403,0.8174958481190322,4481,4343,461,425,0.9702465892500914,0.969825333455889
97,34,37,27,57,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9695929604796656,0.9689952265540155
1446,47,17,62,14,0.9087538619979403,0.8175015980469731,4484,4340,464,422,0.9702600394493922,0.9698403221266814
2549,17,43,baseline,1,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9701651667502248,0.969760034314088
139,34,47,28,27,0.9087538619979403,0.8175061256467854,4486,4338,466,420,0.9699949389912537,0.9694507859081212
1593,47,3,31,1,0.9087538619979403,0.8175037924103213,4485,4339,465,421,0.9702237196683157,0.9697168964783214
1120,37,3,62,27,0.9087538619979403,0.8174995425489752,4483,4341,463,423,0.9695041127909105,0.9687685858015367
520,34,5,3,baseline,0.9087538619979403,0.817487290831702,4474,4350,454,432,0.9698651891191369,0.9693262847339246
508,34,35,2,14,0.9087538619979403,0.817489041685155,4476,4348,456,430,0.9698768148434532,0.9692265685883654
2585,35,5,27,baseline,0.9087538619979403,0.8174976259087748,4482,4342,462,424,0.9694922324886891,0.9689457844557724
510,34,35,baseline,57,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9696324200549006,0.9691037600277324
184,34,47,3,2,0.9087538619979403,0.817489041685155,4476,4348,456,430,0.9700289251415368,0.9693504655853342
1117,37,5,1,57,0.9087538619979403,0.8174995425489752,4483,4341,463,423,0.9699170593672279,0.9694957047047402
34,34,37,28,27,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9697856335239047,0.9692414586418523
1554,47,5,31,43,0.9087538619979403,0.817513958675714,4489,4335,469,417,0.9702942377479291,0.9698229611835594
1417,47,17,35,1,0.9087538619979403,0.817513958675714,4489,4335,469,417,0.9701949947947304,0.9697961701412534
516,34,5,3,27,0.9087538619979403,0.8174853425960306,4469,4355,449,437,0.9697673675592394,0.9691623018352957
28,34,37,6,14,0.9087538619979403,0.817489041685155,4476,4348,456,430,0.9700560801180427,0.9695486558271714
1598,47,3,43,1,0.9087538619979403,0.8174913477823366,4478,4346,458,428,0.9701608389258441,0.9696836342049049
1376,47,28,62,2,0.9087538619979403,0.8175198752125122,4491,4333,471,415,0.9699817645846834,0.9693714161137426
2878,3,27,31,43,0.9087538619979403,0.817486623606874,4473,4351,453,433,0.9697646308467633,0.968843340727248
1121,37,3,62,31,0.9087538619979403,0.8175112087711848,4488,4336,468,418,0.9698506781785663,0.969147228319816
1629,47,62,2,baseline,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9698832853651986,0.9693086328450281
1166,37,62,31,1,0.9087538619979403,0.8175061256467854,4486,4338,466,420,0.970197498144127,0.9697323724036664
521,34,5,3,1,0.9087538619979403,0.8174880968559154,4475,4349,455,431,0.9701242645668628,0.9696798101042852
2885,3,27,43,baseline,0.9087538619979403,0.8174853692909477,4468,4356,448,438,0.9695433602178916,0.9687813689568174
403,34,17,35,57,0.9087538619979403,0.8174860951760027,4472,4352,452,434,0.9698688380691045,0.9693623978148251
2498,17,62,43,14,0.9087538619979403,0.8174860951760027,4472,4352,452,434,0.9701428063242582,0.9696728479584639
33,34,37,28,62,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9699478845085271,0.9694696454685361
404,34,17,35,14,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9700818773457233,0.9696023675058763
1360,47,28,5,baseline,0.9087538619979403,0.8175370978932389,4496,4328,476,410,0.9700041037958244,0.9695982602248157
840,37,6,62,27,0.9087538619979403,0.8175198752125122,4491,4333,471,415,0.9696961706052132,0.9691002537802846
1541,47,5,62,43,0.9087538619979403,0.8175015980469731,4484,4340,464,422,0.9701500617945436,0.9697285759377267
407,34,17,5,27,0.9087538619979403,0.817486623606874,4473,4351,453,433,0.970022390975315,0.9696255206965869
176,34,47,5,baseline,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9701100082041973,0.96972479446944
1378,47,28,62,1,0.9086508753861998,0.8173065362972252,4488,4335,469,418,0.9701935946162543,0.9698233985034291
73,34,37,5,57,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9698532663872645,0.9693946937695918
317,34,28,17,5,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9702160399015226,0.9698191383199974
1957,6,3,31,1,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9700660510859784,0.9695071745964499
1412,47,17,35,27,0.9086508753861998,0.8173123102832155,4490,4333,471,416,0.9698871676782461,0.9693560867302553
1456,47,17,31,baseline,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9701844085968583,0.9696688711972485
1948,6,3,27,43,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9695886962997611,0.9687642562038501
856,37,6,31,2,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9700105955323954,0.9693130064400577
1297,47,6,62,43,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9701057228094675,0.9695760039460984
2036,6,31,1,57,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9700552527398522,0.969603350435532
1303,47,6,27,31,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.969969353911827,0.9693648159658751
857,37,6,31,baseline,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9700033188472849,0.9693938498761399
1338,47,28,17,2,0.9086508753861998,0.8173093538523885,4489,4334,470,417,0.9701121721163877,0.969523295800707
1336,47,28,17,31,0.9086508753861998,0.8173368945947349,4497,4326,478,409,0.9702692891132645,0.9697311225974485
1351,47,28,35,1,0.9086508753861998,0.8173220129200671,4493,4330,474,413,0.970101076762706,0.9696731672270497
882,37,28,17,43,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9700774646620409,0.9695659996213805
2040,6,43,2,1,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9700546375099158,0.969498171484736
2011,6,27,43,1,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9698817578977703,0.9693737178856663
305,34,6,43,14,0.9086508753861998,0.8172829304949356,4461,4362,442,445,0.970095773056357,0.9696107663995697
1328,47,6,1,57,0.9086508753861998,0.8172835549759098,4476,4347,457,430,0.9700371140641393,0.9696652092932317
900,37,28,5,62,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9699298094772904,0.9695210002126055
1982,6,62,31,43,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9701331747935288,0.9694994162630505
867,37,6,2,1,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9700126745852841,0.9694742258302149
2059,28,17,35,5,0.9086508753861998,0.8173255249450019,4494,4329,475,412,0.9699153409663709,0.9694169382770177
1440,47,17,62,31,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9702623094357093,0.9697704539804662
300,34,6,31,14,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9701992377598095,0.9696467245240588
30,34,37,28,35,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9698627706290415,0.9693373282699783
1922,6,5,31,57,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9699064307397051,0.9694138599915798
2874,3,62,baseline,14,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9697014530967365,0.9691393337925287
75,34,37,3,62,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9698440167233923,0.9692736781129998
1290,47,6,3,2,0.9086508753861998,0.8173013177792233,4486,4337,467,420,0.9698919834436108,0.9692084987395735
165,34,47,35,2,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9699912476116349,0.9693672768009174
170,34,47,5,3,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.970142466887052,0.9696609187798119
1537,47,5,3,57,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.969828487471203,0.9692970088784333
1540,47,5,62,31,0.9086508753861998,0.8173220129200671,4493,4330,474,413,0.9701478130230515,0.9697081770384648
1048,37,35,27,43,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9696249524363615,0.9689013389648393
234,34,6,28,baseline,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9699474389971939,0.9694419017263711
233,34,6,28,2,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9699845012971592,0.9694003080225879
1054,37,35,31,43,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9699497514131621,0.9692172807648783
1707,6,28,35,5,0.9086508753861998,0.8173451691096304,4499,4324,480,407,0.9698403253437735,0.9693562710248566
1704,6,28,17,1,0.9086508753861998,0.8173013177792233,4486,4337,467,420,0.9702097178835547,0.9698491656251403
1064,37,35,43,14,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9698457987687255,0.9692143325384226
1701,6,28,17,43,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9701193851570219,0.9695769038071149
1682,47,43,1,57,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9701047893571502,0.9696855549598694
1595,47,3,31,14,0.9086508753861998,0.8173013177792233,4486,4337,467,420,0.9701249858709262,0.9694735383256012
1681,47,43,baseline,14,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9701040256234359,0.9696304050729553
1135,37,3,31,43,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9699235723186244,0.9691349198581877
1602,47,3,2,1,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9700694030283908,0.9695379833971015
1671,47,31,baseline,14,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9701129782797526,0.9695703431563732
2844,5,2,1,14,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9700951366115951,0.9696029061424143
1665,47,31,2,baseline,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9699960845918251,0.9693317800809615
202,34,47,27,57,0.9086508753861998,0.8172816679735675,4474,4349,455,432,0.9698079939498714,0.9692460164230976
1109,37,5,43,14,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9700130564521413,0.9695341755401458
2862,3,62,31,14,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.969913940787895,0.9692028501121508
1753,6,28,31,2,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9700289675711877,0.96932776453841
1758,6,28,43,2,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9699740211734141,0.9692339585278529
2824,5,31,baseline,1,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9701739921175893,0.9697422604866386
2957,62,31,43,1,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9702547357430433,0.9697588835215007
1907,6,5,62,baseline,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9699207507468467,0.9695201112289372
287,34,6,62,14,0.9086508753861998,0.8172795591323521,4470,4353,451,436,0.9700745370161364,0.9696393628633393
85,34,37,62,31,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9701222915881011,0.9695551469018198
1463,47,17,43,57,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9700757674760094,0.9695503366910196
956,37,17,35,62,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9698855977811669,0.9693858665341538
957,37,17,35,27,0.9086508753861998,0.8173093538523885,4489,4334,470,417,0.9697057809211173,0.9691300023204226
969,37,17,5,43,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9701140390210224,0.9696875143396779
275,34,6,3,2,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.969860479427899,0.9691374577920717
973,37,17,5,57,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9698605855020259,0.9693866041240242
1106,37,5,43,baseline,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9699029727231655,0.9694462804247507
106,34,37,43,baseline,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9699828889704292,0.9694719086432271
1777,6,17,35,31,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9700137777562048,0.9694500311973244
1242,47,6,28,5,0.9086508753861998,0.8173495148235087,4500,4323,481,406,0.9701078867216578,0.9697136676982657
2926,3,2,baseline,14,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9696590234459461,0.9688982387009031
2821,5,31,2,1,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9702264139511406,0.9697066768234361
1238,37,baseline,57,14,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9696300015648056,0.9690504700706585
1797,6,17,3,43,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9699390591411627,0.9693149064218971
1796,6,17,3,31,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9700315133502351,0.9694281575669346
1232,37,2,baseline,14,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.9697674736333664,0.9690742453240815
1493,47,35,3,14,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9698842612471668,0.9692309846991671
1784,6,17,5,3,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9699347313167822,0.9694066354402447
1214,37,31,baseline,1,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9701319443336559,0.969630051739587
1627,47,62,43,57,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9698808244454529,0.9692476331499269
496,34,35,31,baseline,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9699503242134475,0.9693567705870678
947,37,28,2,14,0.9086508753861998,0.8173093538523885,4489,4334,470,417,0.9698736326196439,0.9692256050479
2440,17,5,baseline,57,0.9086508753861998,0.817279378800378,4469,4354,450,437,0.9697609818967955,0.9692960176235728
646,34,31,43,baseline,0.9086508753861998,0.8172798782106558,4471,4352,452,435,0.9701506558096545,0.9695342029629654
2470,17,3,43,14,0.9086508753861998,0.8172793372100501,4468,4355,449,438,0.969970414653097,0.9693527708009004
2542,17,31,1,57,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9701608389258441,0.9697113418584222
2468,17,3,43,1,0.9086508753861998,0.8172795591323521,4470,4353,451,436,0.9701147178954349,0.9696116901230292
779,37,47,baseline,1,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9700673239755021,0.9696895005209795
2467,17,3,43,baseline,0.9086508753861998,0.8172798782106558,4471,4352,452,435,0.9698879526267856,0.9692482008294045
608,34,62,31,14,0.9086508753861998,0.8172835549759098,4476,4347,457,430,0.9701806111431125,0.9696418555383912
752,37,47,62,2,0.9086508753861998,0.8173123102832155,4490,4333,471,416,0.9699344343092265,0.9693209349507796
339,34,28,5,3,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9699602315369071,0.9694422427977535
2366,17,35,62,43,0.9086508753861998,0.8172798782106558,4471,4352,452,435,0.969989423136651,0.9694565296400485
2324,28,31,57,14,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9699040971089116,0.9692630122708017
2360,17,35,3,baseline,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9696884271939439,0.9690842226520806
2460,17,3,31,43,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9700774010175648,0.9693652152864694
822,37,6,5,62,0.9086508753861998,0.8173065362972252,4488,4335,469,418,0.969992117419476,0.9696110413856127
784,37,47,57,14,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9699116071571015,0.9693584619300419
2346,17,35,5,62,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9699347101019569,0.9695202956442444
2545,17,43,2,baseline,0.9086508753861998,0.8172803360401855,4472,4351,453,434,0.9699393985783691,0.9692561946644012
2207,28,5,31,1,0.9086508753861998,0.8173329657722322,4496,4327,477,410,0.9702577058185986,0.9698434407007422
721,37,47,35,62,0.9086508753861998,0.8173329657722322,4496,4327,477,410,0.9698478353919634,0.9692719737510769
787,37,6,28,5,0.9086508753861998,0.8173368945947349,4497,4326,478,409,0.9699950450653807,0.9695776540405288
2548,17,43,2,14,0.9086508753861998,0.8172798782106558,4471,4352,452,435,0.9700347804333458,0.969413384552156
345,34,28,5,baseline,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9699906960261748,0.969589442013111
625,34,27,31,2,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9699067701769113,0.9691424818135815
624,34,27,31,43,0.9086508753861998,0.817279378800378,4469,4354,450,437,0.970041866185028,0.96935210295739
538,34,5,27,14,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9699135801358632,0.9694601770294886
794,37,6,28,baseline,0.9086508753861998,0.8173123102832155,4490,4333,471,416,0.9698679046167873,0.9693549644734606
603,34,62,31,43,0.9086508753861998,0.8172793372100501,4468,4355,449,438,0.9701818628178108,0.9695751472585995
541,34,5,31,baseline,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9701109840861655,0.969621109887051
684,37,47,6,3,0.9086508753861998,0.8173255249450019,4494,4329,475,412,0.9699438112620513,0.9693715896171686
320,34,28,17,27,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9699975271999519,0.9695388770329807
692,37,47,6,57,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9698585700936133,0.9693278554106195
681,37,47,6,17,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.9701794231128903,0.9697616736205465
2402,17,5,3,31,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9700517310788366,0.9694823334304246
2314,28,31,43,14,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9701167757334984,0.9694331913942824
676,34,baseline,1,57,0.9086508753861998,0.8172812102340111,4463,4360,444,443,0.9699324401156395,0.9695259414014299
363,34,28,62,1,0.9086508753861998,0.8172825420882726,4475,4348,456,431,0.9701657607653359,0.9698283254811034
2287,28,62,1,14,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.9700751522460729,0.969698212251533
2107,28,17,31,1,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9703451745437031,0.9699028369281892
2532,17,31,43,1,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.970387964846525,0.9699056792639129
2268,28,62,31,43,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9700589865491218,0.9693491257234893
2417,17,5,27,31,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9699819979477626,0.9695026072310174
517,34,5,3,31,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9700793315666758,0.9694574451864287
583,34,3,43,1,0.9086508753861998,0.817280558178944,4464,4359,445,442,0.9701042377716897,0.9695788364202059
467,34,35,5,1,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.970088581230548,0.9697121143836659
745,37,47,3,baseline,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9698270872927269,0.9692577186449675
1477,47,35,5,27,0.9085478887744594,0.8171177111630031,4493,4329,475,413,0.9697850395087937,0.9692517563013048
2539,17,31,baseline,1,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9702279626333947,0.969798489728196
744,37,47,3,2,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9698655709859937,0.9691596887575453
1478,47,35,5,31,0.9085478887744594,0.8171549275813399,4502,4320,484,404,0.970044178600996,0.9695360545205339
1228,37,43,1,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9700931848476588,0.9696168168608618
2173,28,35,2,14,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9697671554109855,0.9690828145399139
742,37,47,3,31,0.9085478887744594,0.817121290653813,4494,4328,476,412,0.9700191451070299,0.9693387030327475
2354,17,35,5,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9699334584272584,0.9694716528298546
2178,28,35,1,14,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9699442355585592,0.9694758585300164
1498,47,35,62,baseline,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.969792676845936,0.9692822448636447
2162,28,35,31,1,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9700599412162647,0.9695064836644826
2961,62,31,2,1,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9701743315547955,0.9696520304970944
113,34,37,2,14,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.9699884896843336,0.9693296399237623
247,34,6,17,1,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9703016629368174,0.9700002003542825
1254,47,6,17,5,0.9085478887744594,0.8171177111630031,4493,4329,475,413,0.9702058992149836,0.9698431084627128
594,34,3,1,14,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9700786526922631,0.9696020772889564
590,34,3,baseline,1,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9699968483255393,0.9695155549001538
462,34,35,5,27,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9697781234757147,0.9692608261242439
256,34,6,35,2,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9698524602238995,0.9692260724999099
1764,6,28,2,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9700602170089948,0.9695564507630954
1818,6,17,31,43,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9702262230177122,0.9696695732014686
986,37,17,62,43,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9700932909217858,0.9696270020350204
2543,17,31,1,14,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.970369380659479,0.9699431047703475
2388,17,35,43,57,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9697735198586039,0.9691811347048986
761,37,47,27,1,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9700043159440783,0.969537618061685
2536,17,31,2,1,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9702648976444075,0.9697507148701705
1268,47,6,35,27,0.9085478887744594,0.8171177111630031,4493,4329,475,413,0.9697421855614953,0.9691540149528335
2365,17,35,62,31,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9699905263075715,0.9694506387463229
112,34,37,2,57,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9697859729611109,0.9691229012908388
1840,6,35,5,62,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.969849320429741,0.9694290806237565
2357,17,35,3,31,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9698790636149452,0.9691926786058587
252,34,6,35,62,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.9699335645013855,0.9694849880522654
1204,37,27,57,14,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9694887532573243,0.9688091913968726
1763,6,28,2,baseline,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9698244566543779,0.9691238804557003
694,37,47,28,17,0.9085478887744594,0.8171369976429467,4498,4324,480,408,0.9701691975670499,0.9696944986597349
1546,47,5,62,14,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9701231189662916,0.9697289200365758
218,34,47,2,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9701347871202588,0.9695622361910246
1080,37,5,3,baseline,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.969659447742454,0.9690742795128714
1547,47,5,27,31,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9700081346126495,0.9695079402664768
2553,17,43,1,14,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9702535052831704,0.9698551354689067
1555,47,5,31,2,0.9085478887744594,0.8171328625211524,4497,4325,479,409,0.9701326232080686,0.9695868818586647
2586,35,5,27,1,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9697484227201616,0.9692509283203722
2609,35,5,57,14,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9696145571719178,0.969099300723687
1397,47,28,43,57,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699606558334151,0.9693468172023176
1149,37,3,2,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9697379213815909,0.9689352214833649
1574,47,5,57,14,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9699559037125265,0.9695256973521622
1033,37,35,3,43,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9696593628831525,0.9689191589708483
421,34,17,3,1,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9702310599979024,0.9698147980948479
1098,37,5,27,14,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9697667098996522,0.9692055678096193
1577,47,3,62,43,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9699481390864321,0.9692608996832164
2607,35,5,1,57,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.969771589309493,0.9693335977312434
686,37,47,6,27,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9698575093523436,0.9692851649501915
1579,47,3,62,baseline,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9698217411567273,0.969265478172693
2597,35,5,43,1,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9700145414899188,0.9695707467281037
1600,47,3,43,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.970052876679408,0.9694285640155745
678,34,baseline,57,14,0.9085478887744594,0.817073697121951,4470,4352,452,436,0.9697662219586681,0.9692808450955533
2273,28,62,31,14,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9700274401037591,0.969420358553847
2319,28,31,baseline,1,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9701512922544162,0.9696719784331318
1173,37,62,43,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9699646442205895,0.9694037162118854
1073,37,35,1,14,0.9085478887744594,0.8171177111630031,4493,4329,475,413,0.9699086370815461,0.9693799447346547
1071,37,35,baseline,14,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9696766953955005,0.9690786350251317
2903,3,31,43,14,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9699820403774134,0.9691746147651567
623,34,62,57,14,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.969849150711138,0.9693730476637709
237,34,6,28,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9700485912846782,0.9695890539493678
730,37,47,5,3,0.9085478887744594,0.8171328625211524,4497,4325,479,409,0.9699431111728132,0.9694258368375293
2193,28,5,62,baseline,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9698640010889146,0.9694780032520041
574,34,3,27,14,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9697402125827337,0.9690909805206751
628,34,27,31,57,0.9085478887744594,0.8170734485712642,4469,4353,451,437,0.9697816875663813,0.9691172870557508
2351,17,35,5,baseline,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9697925919866343,0.9693618337227138
1730,6,28,3,31,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9699354314060201,0.9692169599358338
232,34,6,28,43,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9700851019991833,0.9695756752114428
1718,6,28,5,3,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9698471140879001,0.9692775746890303
1713,6,28,35,2,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9697698072641598,0.969069687294335
227,34,6,28,5,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9700907451427384,0.9697171996848535
1711,6,28,35,31,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9699148318105616,0.9692740200838209
1193,37,27,43,57,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9695097135048147,0.9687856768424339
1184,37,27,31,43,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9699007027368484,0.9691317847455214
1525,47,35,baseline,57,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9696505163009626,0.969065227487385
380,34,28,43,baseline,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.970042460200139,0.9695314657179295
224,34,47,57,14,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9700548920878204,0.9695592689129979
