,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
289,47,17,43,0.9093717816683831,0.8187356672387575,4486,4344,460,420,0.9701587598729554,0.9696899338925894
19,34,47,35,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9699696509193827,0.9694174913259384
286,47,17,62,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9700873083410244,0.9696237060981246
61,34,17,62,0.9093717816683831,0.8187218317057107,4469,4361,443,437,0.970111068945467,0.9696942315392783
487,28,3,31,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9696548865549941,0.9688254646436208
291,47,17,baseline,0.9092687950566426,0.8185268118282545,4484,4345,459,422,0.9698894376645633,0.9694183768103721
140,37,47,5,0.9092687950566426,0.8186097211275123,4508,4321,483,398,0.9698313939022821,0.9693549295880741
142,37,47,62,0.9092687950566426,0.8185654363473283,4498,4331,473,408,0.9698699200251998,0.9693102859923116
21,34,47,3,0.9092687950566426,0.8185196220413329,4479,4350,454,427,0.9699634137607165,0.9693466697228301
46,34,28,35,0.9092687950566426,0.8185220809449523,4481,4348,456,425,0.9697989352194274,0.969232346494265
12,34,37,baseline,0.9092687950566426,0.8185268118282545,4484,4345,459,422,0.9697496107503836,0.9691863612206106
528,28,1,14,0.9092687950566426,0.8185306608486074,4486,4343,461,420,0.969894465578182,0.9695224318104174
158,37,6,31,0.9092687950566426,0.81854851249139,4493,4336,468,413,0.9698466897913922,0.9691888302130697
170,37,28,27,0.9092687950566426,0.8185548646840093,4495,4334,470,411,0.9693769299126661,0.968668476922314
1,34,37,6,0.9092687950566426,0.8185268118282545,4484,4345,459,422,0.9698947413709121,0.9693444073695232
3,34,37,17,0.9092687950566426,0.8185207819956184,4480,4349,455,426,0.9700944365223572,0.9696224729960771
544,17,5,31,0.9092687950566426,0.8185455450418314,4492,4337,467,414,0.9699749758405568,0.9694977468599665
533,17,35,27,0.9091658084449021,0.8183302284993444,4488,4340,464,418,0.9694571855971361,0.9688491972651943
283,47,17,35,0.9091658084449021,0.8183471879495664,4494,4334,470,412,0.9699138347137678,0.9693818074034182
145,37,47,43,0.9091658084449021,0.8183440137434177,4493,4335,469,413,0.9699499635614159,0.9694192937827959
326,47,62,31,0.9091658084449021,0.8183302284993444,4488,4340,464,418,0.9699961270214759,0.9693616364794079
285,47,17,3,0.9091658084449021,0.8183256876087838,4486,4342,462,420,0.9699252058601798,0.9693470771139251
297,47,35,62,0.9091658084449021,0.8183471879495664,4494,4334,470,412,0.9697521353146057,0.9691519420384113
147,37,47,baseline,0.9091658084449021,0.8183575450475544,4497,4331,473,409,0.9697116149981008,0.9691742728144359
694,5,1,14,0.9091658084449021,0.8183236256754967,4485,4343,461,421,0.969907024754816,0.9695524491104692
685,5,43,14,0.9091658084449021,0.818315400832875,4480,4348,456,426,0.9697830665300319,0.9693114280827209
535,17,35,43,0.9091658084449021,0.818312133540907,4477,4351,453,429,0.9698067422751729,0.9692192968898834
530,17,35,5,0.9091658084449021,0.8183353254747868,4490,4338,466,416,0.9696959372421337,0.9691971680934466
60,34,17,3,0.9091658084449021,0.8183093726883487,4470,4358,446,436,0.9699396743710993,0.9693593765904099
5,34,37,5,0.9091658084449021,0.8183327074723814,4489,4339,465,417,0.9698900953241506,0.9693980289186663
16,34,47,6,0.9091658084449021,0.818315400832875,4480,4348,456,426,0.9700247882505847,0.9695211569624165
7,34,37,62,0.9091658084449021,0.8183106500813773,4475,4353,451,431,0.9698967779941503,0.9693735776515088
10,34,37,43,0.9091658084449021,0.8183097223577153,4473,4355,449,433,0.9699615256412563,0.9694120990810707
343,47,31,1,0.9090628218331617,0.8181364450886652,4492,4335,469,414,0.9702044778216821,0.9697730771234206
417,6,62,31,0.9090628218331617,0.8181254240420122,4488,4339,465,418,0.9698551969363757,0.9692304660871676
413,6,3,1,0.9090628218331617,0.8181065814133666,4477,4350,454,429,0.9696971889168322,0.9691258239396938
362,6,28,35,0.9090628218331617,0.8181496905350764,4496,4331,473,410,0.9695846866977614,0.968932946834496
259,47,6,5,0.9090628218331617,0.8181651609877388,4500,4327,477,406,0.9698160131538707,0.9693547020577391
277,47,28,43,0.9090628218331617,0.8181334813120171,4491,4336,468,415,0.9699891473439208,0.9694260781966397
439,6,43,1,0.9090628218331617,0.8181049616006885,4475,4352,452,431,0.9699473117082416,0.9695039761574993
138,37,47,17,0.9090628218331617,0.8181571475955889,4498,4329,475,408,0.9700446665419801,0.9695522922792117
210,37,5,14,0.9090628218331617,0.8181533495290159,4497,4330,474,409,0.969665621256644,0.969150285703874
44,34,6,14,0.9090628218331617,0.8181033887535768,4471,4356,448,435,0.9699043092571653,0.9694176147473645
152,37,6,17,0.9090628218331617,0.8181364450886652,4492,4335,469,414,0.9698817154681196,0.9693838815289966
431,6,31,43,0.9090628218331617,0.8181057020534498,4476,4351,453,430,0.9698722536559932,0.9691762739380199
154,37,6,5,0.9090628218331617,0.8181571475955889,4498,4329,475,408,0.969691545773277,0.9691522017659222
577,17,31,baseline,0.9090628218331617,0.8181186176852774,4485,4342,462,421,0.9698470928730747,0.9692830987765227
67,34,17,1,0.9090628218331617,0.8181038973946833,4473,4354,450,433,0.970305714968468,0.97000235116744
4,34,37,35,0.9090628218331617,0.8181186176852774,4485,4342,462,421,0.9697777203940323,0.9691615669975281
569,17,27,43,0.9090628218331617,0.8181033887535768,4471,4356,448,435,0.9696787532335638,0.9690991190464928
58,34,17,35,0.9090628218331617,0.8181130620290725,4482,4345,459,424,0.9699540368078918,0.9694532955082187
8,34,37,27,0.9090628218331617,0.8181049616006885,4475,4352,452,431,0.9696255252366471,0.9689470329479752
568,17,27,31,0.9090628218331617,0.8181254240420122,4488,4339,465,418,0.9696890848535312,0.9690641867646833
108,34,27,31,0.9089598352214212,0.8178986368441256,4474,4352,452,432,0.9697576299543831,0.9690322235164744
300,47,35,43,0.9089598352214212,0.8179232671229858,4489,4337,467,417,0.9698537331134232,0.9692590787762934
371,6,28,1,0.9089598352214212,0.817931944477965,4492,4334,470,414,0.9698960142604359,0.9694862226435997
635,35,31,14,0.9089598352214212,0.8179289130440592,4491,4335,469,415,0.9696936460409913,0.9689711638432978
229,37,27,43,0.9089598352214212,0.8179010626852502,4477,4349,455,429,0.9694729057827542,0.9687214895225689
42,34,6,1,0.9089598352214212,0.8178993065865846,4475,4351,453,431,0.9700765099948984,0.9697019197313597
113,34,27,57,0.9089598352214212,0.8178978365596515,4467,4359,445,439,0.9693479080315255,0.9687142821798107
278,47,28,2,0.9089598352214212,0.8179570568874756,4499,4327,477,407,0.9698485779108522,0.9691647381695696
280,47,28,1,0.9089598352214212,0.8179454602496405,4496,4330,474,410,0.9700878387116594,0.969722893141886
80,34,35,14,0.9089598352214212,0.8179033743076057,4479,4347,457,427,0.9698133188710454,0.9692693524147276
383,6,17,1,0.9089598352214212,0.8179115841122359,4484,4342,462,422,0.9700185935215694,0.9696769075537682
257,47,6,17,0.9089598352214212,0.817941872782367,4495,4331,473,411,0.9699874077282384,0.9695068353247067
534,17,35,31,0.9089598352214212,0.817931944477965,4492,4334,470,414,0.9698224624607908,0.9691872501528805
81,34,5,3,0.9089598352214212,0.8179001151984112,4476,4350,454,430,0.9697671554109855,0.96918479422293
412,6,3,baseline,0.9089598352214212,0.8178986368441256,4474,4352,452,432,0.969389425444824,0.968586026134826
90,34,5,14,0.9089598352214212,0.8179033743076057,4479,4347,457,427,0.9699299791958936,0.9695270032549566
41,34,6,baseline,0.9089598352214212,0.8178977139457938,4472,4354,450,434,0.9697574390209545,0.9692008917621355
13,34,37,1,0.9089598352214212,0.8179033743076057,4479,4347,457,427,0.9701000160214361,0.9696716079249252
78,34,35,1,0.9089598352214212,0.8179021490529585,4478,4348,456,428,0.9699954057174125,0.9695553528993741
403,6,5,baseline,0.9089598352214212,0.8179181770730649,4487,4339,465,419,0.9695314374860193,0.9689855886841197
446,6,baseline,1,0.9089598352214212,0.8179001151984112,4476,4350,454,430,0.9697595605034941,0.9693184882196713
276,47,28,31,0.9088568486096807,0.8177450566839106,4497,4328,476,409,0.9699860711942385,0.9693544538924621
32,34,6,17,0.9088568486096807,0.8176936850135086,4475,4350,454,431,0.9700488458625829,0.9695973225515677
763,27,31,1,0.9088568486096807,0.8177133709106178,4487,4338,466,419,0.9697169187044496,0.9690953386068037
70,34,35,5,0.9088568486096807,0.8177010282035887,4481,4344,460,425,0.9698073999347601,0.969311893066525
181,37,17,62,0.9088568486096807,0.8177133709106178,4487,4338,466,419,0.9699065155990065,0.9694406081661486
35,34,6,3,0.9088568486096807,0.8176913399838928,4469,4356,448,437,0.9696960645310861,0.9690220403701889
266,47,6,baseline,0.9088568486096807,0.8177065745219473,4484,4341,463,422,0.9697155821704498,0.9691494722432656
134,34,1,14,0.9088568486096807,0.817691566381674,4471,4354,450,435,0.9701386057888299,0.9697882946516568
258,47,6,35,0.9088568486096807,0.817734091761914,4494,4331,473,412,0.9697216708253382,0.9691271462826686
51,34,28,31,0.9088568486096807,0.8176994571899401,4480,4345,459,426,0.9700235577907119,0.9694024126563193
204,37,5,31,0.9088568486096807,0.8177489896698764,4498,4327,477,408,0.9698170738951404,0.9692358112392835
31,34,6,28,0.9088568486096807,0.8177045868624624,4483,4342,462,423,0.9698941897854518,0.9693694801222169
117,34,31,baseline,0.9088568486096807,0.8176918878026695,4472,4353,451,434,0.9699044789757686,0.9692954708933406
327,47,62,43,0.9088568486096807,0.8177045868624624,4483,4342,462,423,0.9699771609675725,0.9693752904595689
585,17,43,14,0.9088568486096807,0.8176914349979447,4468,4357,447,438,0.9699479693678288,0.9694685616799795
57,34,28,14,0.9088568486096807,0.8176945617508196,4476,4349,455,430,0.9699045426202448,0.969435108240113
393,6,35,baseline,0.9088568486096807,0.8177087010779918,4485,4340,464,421,0.9694190413410755,0.9687706022171266
322,47,3,1,0.9088568486096807,0.8177045868624624,4483,4342,462,423,0.9699598708848755,0.9695171021972685
380,6,17,43,0.9088568486096807,0.8176923480448638,4473,4352,452,433,0.969920284020688,0.9693821241765236
453,28,17,5,0.9088568486096807,0.8177274767443352,4492,4333,471,414,0.9698396676841862,0.9693726535286236
307,47,5,62,0.9088568486096807,0.8177307147665385,4493,4332,472,413,0.9698678197574857,0.9694343953093825
457,28,17,31,0.9088568486096807,0.8177109665382571,4486,4339,465,420,0.9699792400204612,0.9693770029469325
442,6,2,baseline,0.9087538619979403,0.8174901253252735,4477,4347,457,429,0.9694991485217679,0.9687031335852367
183,37,17,31,0.9087538619979403,0.817516847486547,4490,4334,470,416,0.9699884684695083,0.9693984718937481
186,37,17,baseline,0.9087538619979403,0.8175112087711848,4488,4336,468,418,0.9696974647095623,0.969193627116679
252,37,baseline,14,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9695658903624611,0.9689865000228718
605,35,5,14,0.9087538619979403,0.8175263474462203,4493,4331,473,413,0.9695905844192213,0.9690578841198768
202,37,5,62,0.9087538619979403,0.817516847486547,4490,4334,470,416,0.9696783501518813,0.9692196701027906
14,34,37,57,0.9087538619979403,0.817486623606874,4473,4351,453,433,0.9696284740973772,0.9690465462697339
714,3,31,1,0.9087538619979403,0.8174995425489752,4483,4341,463,423,0.9698777482957707,0.9692611093929004
228,37,27,31,0.9087538619979403,0.8175333754517268,4495,4329,475,411,0.9695189419538617,0.9686849325640803
386,6,35,5,0.9087538619979403,0.8175333754517268,4495,4329,475,411,0.9695451422632246,0.9689696367874377
301,47,35,2,0.9087538619979403,0.8175370978932389,4496,4328,476,410,0.9697083479149899,0.9689996313510647
375,6,17,5,0.9087538619979403,0.8175061256467854,4486,4338,466,420,0.9698241808616478,0.9693761355626216
379,6,17,31,0.9087538619979403,0.8175061256467854,4486,4338,466,420,0.9699699479269381,0.9694026887121838
27,34,47,baseline,0.9087538619979403,0.817487290831702,4474,4350,454,432,0.9699365133621154,0.9694158032491371
25,34,47,43,0.9087538619979403,0.8174854546754788,4470,4354,450,436,0.9701718918498751,0.9696704388162227
345,47,31,14,0.9087538619979403,0.817513958675714,4489,4335,469,417,0.9700221576122358,0.9694619692096287
261,47,6,62,0.9087538619979403,0.8175085977643429,4487,4337,467,419,0.9698677136833586,0.9693174143795475
557,17,3,1,0.9087538619979403,0.8174880968559154,4475,4349,455,431,0.9698989206915151,0.9694439860126659
269,47,6,14,0.9087538619979403,0.8174958481190322,4481,4343,461,425,0.9698708959071679,0.9693657561183329
324,47,3,14,0.9087538619979403,0.8174976259087748,4482,4342,462,424,0.9697933557203486,0.9691997147697253
319,47,3,43,0.9087538619979403,0.8174913477823366,4478,4346,458,428,0.9698273418706316,0.9691513157579996
316,47,3,62,0.9087538619979403,0.8174942091726195,4480,4344,460,426,0.9697382820336226,0.9690502461638455
315,47,5,14,0.9087538619979403,0.8175409593073282,4497,4327,477,409,0.9698868070262144,0.9694906741187815
287,47,17,27,0.9087538619979403,0.817529791972685,4494,4330,474,412,0.9697887521032378,0.9692777269507427
62,34,17,27,0.9087538619979403,0.8174860951760027,4472,4352,452,434,0.9698128945745376,0.9693178242157087
579,17,31,57,0.9087538619979403,0.817489041685155,4476,4348,456,430,0.9697081994112122,0.969088164365135
265,47,6,2,0.9087538619979403,0.8175198752125122,4491,4333,471,415,0.9697665613958745,0.9690921107664789
68,34,17,57,0.9087538619979403,0.8174862819792805,4465,4359,445,441,0.9698038146292685,0.9693205021338327
101,34,62,31,0.9087538619979403,0.817487290831702,4474,4350,454,432,0.9700251701174418,0.9694211006674156
66,34,17,baseline,0.9087538619979403,0.8174853692909477,4468,4356,448,438,0.9699313581595443,0.9694831858339671
69,34,17,14,0.9087538619979403,0.8174901253252735,4477,4347,457,429,0.9701038559048326,0.9697093364631169
794,31,1,14,0.9087538619979403,0.8175085977643429,4487,4337,467,419,0.970039511339409,0.9695522564190302
99,34,3,14,0.9087538619979403,0.8174855347558634,4467,4357,447,439,0.9697920828308249,0.9691735454192553
97,34,3,1,0.9086508753861998,0.8172795591323521,4470,4353,451,436,0.9699610801299231,0.9694798266972191
260,47,6,3,0.9086508753861998,0.8172989167995834,4485,4338,466,421,0.969693539966864,0.9690322005657732
54,34,28,baseline,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9697655218694301,0.9692445676007577
209,37,5,57,0.9086508753861998,0.8173038576090058,4487,4336,468,419,0.9694173653698694,0.9688497159907765
506,28,27,1,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9696221520794093,0.9691319694685169
133,34,1,57,0.9086508753861998,0.8172829304949356,4461,4362,442,445,0.9698716808557075,0.969479297192859
84,34,5,31,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9700627840028676,0.9695592299800337
387,6,35,3,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9693841853829513,0.9685839604432662
512,28,31,1,0.9086508753861998,0.8173065362972252,4488,4335,469,418,0.9700356926708379,0.9695271032198738
586,17,2,baseline,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9696321866918213,0.9689458979926735
554,17,3,43,0.9086508753861998,0.817279670236657,4466,4357,447,440,0.9697673039147632,0.9690540942529231
388,6,35,62,0.9086508753861998,0.8173065362972252,4488,4335,469,418,0.9695853231425232,0.9689988381788037
678,5,31,1,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9700370079900125,0.9696153774943564
130,34,baseline,1,0.9086508753861998,0.8172794343568962,4467,4356,448,439,0.9699982697188407,0.9696243314402294
391,6,35,43,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9696320806176942,0.9689581174481838
93,34,3,31,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9698746721460884,0.9691157980620734
481,28,5,baseline,0.9086508753861998,0.8173154055986386,4491,4332,472,415,0.9695166083230682,0.9690273592782404
74,34,35,31,0.9086508753861998,0.8172966546620044,4484,4339,465,422,0.96989032868723,0.9692044899922039
467,28,35,27,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9693079180856556,0.9685832660024043
363,6,28,5,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.9696814899460396,0.969171310658174
299,47,35,31,0.9086508753861998,0.8173682876491772,4504,4319,485,402,0.9698492143556141,0.9691678277843134
466,28,35,62,0.9086508753861998,0.8173013177792233,4486,4337,467,420,0.9695778555239841,0.9689440414951748
537,17,35,baseline,0.9086508753861998,0.8172874263370455,4479,4344,460,427,0.9695433814327168,0.9690087328757249
443,6,2,1,0.9086508753861998,0.8172907012240052,4481,4342,462,425,0.9697788235649529,0.969218460847243
305,47,35,14,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9697985109229197,0.9692401506936859
87,34,5,baseline,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.9697531960558755,0.9693063761219859
438,6,43,baseline,0.9086508753861998,0.8172800448452847,4465,4358,446,441,0.9696261404665836,0.9689721929526591
348,47,43,1,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9701601176217807,0.9698047034922208
146,37,47,2,0.9085478887744594,0.8171250090370054,4495,4327,477,411,0.9698220169494574,0.9691232878875776
583,17,43,1,0.9085478887744594,0.8170734485712642,4469,4353,451,437,0.9701288257543229,0.9697630390566432
232,37,27,1,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9695834986675393,0.9690164447674827
458,28,17,43,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699434081803687,0.9693755770185737
224,37,62,baseline,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9695385444525269,0.969000212280327
434,6,31,1,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9700102348803636,0.9695344544266727
328,47,62,2,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9698141250344104,0.9691562893179289
251,37,baseline,57,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9692559205486121,0.9686233287439947
207,37,5,baseline,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9694853164556102,0.9689560120645375
704,3,27,31,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9693614855197784,0.968401762975515
424,6,27,31,0.9085478887744594,0.8171018967560837,4488,4334,470,418,0.9695064888513545,0.9687397457832637
420,6,62,baseline,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9696073017016326,0.9690600532516153
499,28,62,1,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699365345769407,0.9695590860571808
340,47,31,43,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700847201323262,0.9694582393551766
320,47,3,2,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9696831234875951,0.9688976892997223
552,17,3,27,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9694379649653282,0.9687196444651267
548,17,5,1,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9700385778870917,0.9697158135177038
34,34,6,5,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9698834126541512,0.9694376650277866
159,37,6,43,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9697723318283819,0.969160273971849
30,34,47,14,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.9701164575111174,0.9696533362686743
290,47,17,2,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9699623530194467,0.9693400263053377
355,47,baseline,1,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9699213871916086,0.9695804342778553
179,37,17,5,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.969822207882886,0.9693536503099134
115,34,31,43,0.9085478887744594,0.8170748700029313,4463,4359,445,443,0.970088305437818,0.9694473197815002
793,31,1,57,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9698016295022527,0.9692923883771114
157,37,6,27,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9694204627343771,0.9686833218766348
538,17,35,1,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9698935321258647,0.9694771471463968
641,35,2,baseline,0.9084449021627189,0.8168824881952872,4482,4339,465,424,0.9693616128087308,0.9685726953090926
531,17,35,3,0.9084449021627189,0.8168715326207686,4475,4346,458,431,0.9695651054139216,0.9688661298722074
349,47,43,57,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9697340390685436,0.9691295466127897
309,47,5,31,0.9084449021627189,0.8169374068373302,4499,4322,482,407,0.9699883623953811,0.9694986736023765
364,6,28,3,0.9084449021627189,0.8168824881952872,4482,4339,465,424,0.9695333043906542,0.9687498945693123
52,34,28,43,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9699966573921107,0.9694537555067689
359,47,1,14,0.9084449021627189,0.8168918010148513,4486,4335,469,420,0.970114505747181,0.9697922504152946
398,6,5,62,0.9084449021627189,0.8168892646478288,4485,4336,468,421,0.9697087509966725,0.9692630489981389
603,35,5,1,0.9084449021627189,0.8169002428804907,4489,4332,472,417,0.9697593059255893,0.9693040398825971
139,37,47,35,0.9084449021627189,0.8169716864981909,4506,4315,489,400,0.9697356089656229,0.9691112487007698
33,34,6,35,0.9084449021627189,0.8168705224257256,4474,4347,457,432,0.9697680888633029,0.9692046922208978
271,47,28,35,0.9084449021627189,0.8169465062752981,4501,4320,484,405,0.9697814542033019,0.969176079486865
296,47,35,3,0.9084449021627189,0.8169065648490677,4491,4330,474,415,0.9696308925874721,0.9689347914493107
26,34,47,2,0.9084449021627189,0.816875395484151,4478,4343,461,428,0.9700095772207764,0.9693544671887069
716,3,31,14,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.9696846933846743,0.9689098973864586
165,37,28,17,0.9084449021627189,0.8169002428804907,4489,4332,472,417,0.9698566607593279,0.969326635471593
472,28,35,1,0.9084449021627189,0.8169002428804907,4489,4332,472,417,0.9697735835030802,0.9693012205672363
550,17,5,14,0.9084449021627189,0.8168715326207686,4475,4346,458,431,0.9698310544650758,0.9694312725536061
501,28,62,14,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.96972391959683,0.9691732909774777
59,34,17,5,0.9084449021627189,0.8168705224257256,4474,4347,457,432,0.9700914664468019,0.9697100961466616
222,37,62,43,0.9084449021627189,0.8168726815247083,4476,4345,459,430,0.9697741563033658,0.9691669618052527
221,37,62,31,0.9084449021627189,0.8169002428804907,4489,4332,472,417,0.969818665007045,0.969144990148057
212,37,3,27,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9692276624011856,0.9683448465253537
561,17,62,31,0.9084449021627189,0.8168805069010685,4481,4340,464,425,0.9700130776669666,0.9694838495431403
382,6,17,baseline,0.9083419155509783,0.8166649996849645,4474,4346,458,432,0.969722901285211,0.9691911784043495
783,31,43,1,0.9083419155509783,0.816673549077499,4480,4340,464,426,0.9700897480459448,0.9695570933452018
171,37,28,31,0.9083419155509783,0.8167167733380334,4495,4325,479,411,0.9697885611698092,0.9691030578440112
410,6,3,43,0.9083419155509783,0.8166620735968043,4470,4350,454,436,0.9695731670475718,0.9687195076371498
120,34,31,14,0.9083419155509783,0.8166660778699035,4475,4345,459,431,0.9700539586355031,0.9694696327748537
71,34,35,3,0.9083419155509783,0.8166616887100296,4469,4351,453,437,0.9696267344816948,0.9689073698348707
564,17,62,baseline,0.9083419155509783,0.816661843840563,4464,4356,448,442,0.9697393215600669,0.9692857545841582
680,5,31,14,0.9083419155509783,0.816702193663157,4491,4329,475,415,0.9698168405320611,0.9693044149348048
122,34,43,baseline,0.9083419155509783,0.8166622907490257,4463,4357,447,443,0.9698431681303764,0.9693095413522713
198,37,35,1,0.9083419155509783,0.8166870920675826,4486,4334,470,420,0.9697324479566389,0.9692009304394655
188,37,17,57,0.9083419155509783,0.8166686502769176,4477,4343,461,429,0.9695762219824287,0.9690065611440069
755,62,baseline,57,0.9083419155509783,0.8166628762757545,4462,4358,446,444,0.9692604605212465,0.968686295430452
629,35,27,14,0.9083419155509783,0.816670144511743,4478,4342,462,428,0.9693159585044804,0.9686151272819282
374,6,17,35,0.9083419155509783,0.8166844880563044,4485,4335,469,421,0.9697030017789903,0.9691317721340743
614,35,3,14,0.9083419155509783,0.816673549077499,4480,4340,464,426,0.9694440748350419,0.9686813847387343
184,37,17,43,0.9083419155509783,0.8166632593219368,4472,4348,456,434,0.9699319946043062,0.9694162078426702
112,34,27,1,0.9083419155509783,0.816661843840563,4464,4356,448,442,0.9698498083707252,0.9693842399700006
435,6,31,57,0.9083419155509783,0.8166754594224536,4481,4339,465,425,0.9695176902791633,0.9688424692027158
243,37,43,1,0.9083419155509783,0.816670144511743,4478,4342,462,428,0.9699540580227171,0.9695046307476288
160,37,6,2,0.9083419155509783,0.8166957366816068,4489,4331,473,417,0.96965278628728,0.968885555388685
460,28,17,baseline,0.9083419155509783,0.8166660778699035,4475,4345,459,431,0.9697126545245451,0.9691812107164794
433,6,31,baseline,0.9083419155509783,0.8166754594224536,4481,4339,465,425,0.9697105118271803,0.9690453879085694
432,6,31,2,0.9083419155509783,0.8166870920675826,4486,4334,470,420,0.9697381759594956,0.9689402876646104
341,47,31,2,0.9083419155509783,0.8167129201807718,4494,4326,478,412,0.9699277728540525,0.9691841374032693
65,34,17,2,0.9083419155509783,0.8166615355540909,4465,4355,449,441,0.9700017065205548,0.9693845170496004
107,34,62,14,0.9083419155509783,0.816661843840563,4464,4356,448,442,0.9699256725863384,0.9694505616491471
313,47,5,1,0.9083419155509783,0.8166988957757373,4490,4330,474,416,0.9700538313465509,0.9697361477378486
226,37,62,57,0.9083419155509783,0.816673549077499,4480,4340,464,426,0.9694217144090754,0.9688005874027591
333,47,27,31,0.9083419155509783,0.8167129201807718,4494,4326,478,412,0.9697216496105128,0.9690285611681413
238,37,31,1,0.9083419155509783,0.8167129201807718,4494,4326,478,412,0.9700168751207124,0.9694776338199262
292,47,17,1,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9702362364152985,0.9699327946440643
28,34,47,1,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9702990747281194,0.9699451765604143
510,28,31,2,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9697765535786356,0.9689497103497583
646,35,baseline,57,0.9082389289392379,0.8164606564069807,4475,4344,460,431,0.969134868754907,0.9684986435029357
675,5,31,43,0.9082389289392379,0.8164772115164344,4484,4335,469,422,0.9698785332443104,0.9693095839537847
370,6,28,baseline,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9695897570410308,0.9689610323657023
167,37,28,5,0.9082389289392379,0.8165391428676062,4501,4318,486,405,0.9696463369803598,0.9691432653611374
175,37,28,1,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.969866440793835,0.9694543959312195
151,37,6,28,0.9082389289392379,0.8165209618848601,4497,4322,482,409,0.9697099814565454,0.9691328525714084
644,35,2,14,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9695016094415138,0.9687714471569564
302,47,35,baseline,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9695830319413807,0.9690170111792128
164,37,6,14,0.9082389289392379,0.8164852263927599,4487,4332,472,419,0.9697370940034006,0.9691329375140773
166,37,28,35,0.9082389289392379,0.8165297746628295,4499,4320,484,407,0.969550849051256,0.9688981839201011
517,28,43,1,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9699871319355083,0.9695408202534899
231,37,27,baseline,0.9082389289392379,0.8164725618300297,4482,4337,467,424,0.9692432765126764,0.9685281211349643
437,6,43,2,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9696624602476601,0.9688786854063749
400,6,5,31,0.9082389289392379,0.8164852263927599,4487,4332,472,419,0.9698140189602834,0.9692752800188481
88,34,5,1,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9701454369626074,0.969817436062831
580,17,31,14,0.9082389289392379,0.8164684669203716,4480,4339,465,426,0.969990759670651,0.969461166795799
253,37,1,57,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9696535500209942,0.9691752490632213
