,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
157,37,6,27,0.9084449021627189,0.8168824881952872,4482,4339,465,424,0.969520999791925,0.9688384106025769
171,37,28,31,0.9084449021627189,0.8169208748605539,4495,4326,478,411,0.9698746933609137,0.9691913545404891
175,37,28,1,0.9084449021627189,0.8169002428804907,4489,4332,472,417,0.969921408406434,0.9695307698838506
187,37,17,1,0.9084449021627189,0.8168972901225742,4488,4333,471,418,0.970119215438419,0.969764095742205
224,37,62,baseline,0.9084449021627189,0.8168918010148513,4486,4335,469,420,0.9696039285443948,0.9691081727504535
271,47,28,35,0.9083419155509783,0.8167381219783754,4500,4320,484,406,0.9698046420074589,0.9692078009193004
310,47,5,43,0.9083419155509783,0.8166775084851624,4482,4338,466,424,0.9701204458982917,0.9697270269671753
432,6,31,2,0.9083419155509783,0.8166844880563044,4485,4335,469,421,0.9698530966686615,0.9691244600651322
793,31,1,57,0.9083419155509783,0.8166640601709239,4473,4347,457,433,0.9699375316737343,0.9694282638249192
716,3,31,14,0.9083419155509783,0.816673549077499,4480,4340,464,426,0.9698031781845066,0.9690128698744283
510,28,31,2,0.9083419155509783,0.8166844880563044,4485,4335,469,421,0.9698505933192648,0.9690535009618142
437,6,43,2,0.9083419155509783,0.8166616887100296,4469,4351,453,437,0.9697473407640664,0.9689721450703839
198,37,35,1,0.9083419155509783,0.8166870920675826,4486,4334,470,420,0.9697338269202896,0.9692097253898975
454,28,17,3,0.9083419155509783,0.816673549077499,4480,4340,464,426,0.9697648854246682,0.9690904649582661
571,17,27,baseline,0.9083419155509783,0.8166649996849645,4474,4346,458,432,0.9694911293177685,0.9689904176891952
267,47,6,1,0.9083419155509783,0.8166796962731682,4483,4337,467,423,0.9700797982928345,0.9697604016629368
227,37,62,14,0.9083419155509783,0.8166820227942263,4484,4336,468,422,0.969761321334002,0.9692243976334558
79,34,35,57,0.9083419155509783,0.816661843840563,4464,4356,448,442,0.9695219332442424,0.9689663442883932
649,35,1,14,0.9083419155509783,0.8166927163715224,4488,4332,472,418,0.9697698496938106,0.9692907008744586
434,6,31,1,0.9083419155509783,0.8166988957757373,4490,4330,474,416,0.970147516015496,0.9697096937972146
231,37,27,baseline,0.9083419155509783,0.8166796962731682,4483,4337,467,423,0.9693319544828285,0.9686532478932027
341,47,31,2,0.9083419155509783,0.8167167733380334,4495,4325,479,411,0.9699650897319226,0.9692511236294569
253,37,1,57,0.9083419155509783,0.8166672947317982,4476,4344,460,430,0.9697273351837187,0.9692553788993863
675,5,31,43,0.9083419155509783,0.8166844880563044,4485,4335,469,421,0.9700761917725174,0.969516263914386
556,17,3,baseline,0.9083419155509783,0.8166640601709239,4473,4347,457,433,0.9696220247904569,0.9689910964746449
104,34,62,baseline,0.9082389289392379,0.816456051674616,4463,4356,448,443,0.9697618941342875,0.9692936000033112
629,35,27,14,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9693438347850497,0.9686595043882378
71,34,35,3,0.9082389289392379,0.8164555446337083,4468,4351,453,438,0.9696265647630916,0.9689412392345563
225,37,62,1,0.9082389289392379,0.8164725618300297,4482,4337,467,424,0.9699464419004004,0.9695876390512811
65,34,17,2,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.970019908840744,0.9694127841788126
318,47,3,31,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.9699364072879885,0.9692373892863908
394,6,35,1,0.9082389289392379,0.8164852263927599,4487,4332,472,419,0.9697237710930523,0.9692773656913378
646,35,baseline,57,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9691856358320777,0.9685711769563087
324,47,3,14,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9699044789757687,0.9693066035788419
94,34,3,43,0.9082389289392379,0.8164572246151464,4461,4358,446,445,0.9698062119045379,0.9690835466588781
359,47,1,14,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9702199222145698,0.969883690139328
663,5,62,2,0.9082389289392379,0.8164852263927599,4487,4332,472,419,0.9697625942235255,0.9692526979198004
346,47,43,2,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9699587677139548,0.9693001553172269
718,3,43,baseline,0.9082389289392379,0.8164558590266284,4469,4350,454,437,0.9695338559761145,0.9687429058908413
435,6,31,57,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.9696618662325491,0.9690211204224435
340,47,31,43,0.9082389289392379,0.8164772115164344,4484,4335,469,422,0.970185151115747,0.969558533796891
564,17,62,baseline,0.9082389289392379,0.816456051674616,4463,4356,448,443,0.9697850819384445,0.9693558012307821
550,17,5,14,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9699218327029419,0.9695222648243116
547,17,5,baseline,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9697856335239047,0.9693706165934775
543,17,5,27,0.9082389289392379,0.8164772115164344,4484,4335,469,422,0.9696857116962933,0.9692515770062178
580,17,31,14,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9701021799336265,0.9695629386423879
48,34,28,3,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9697663916772712,0.9691437273306496
149,37,47,57,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.9696531469393117,0.9690420644567034
241,37,43,2,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9697496319652091,0.9689712079741699
33,34,6,35,0.9082389289392379,0.8164576338936851,4472,4347,457,434,0.9697672826999378,0.969269564235824
43,34,6,57,0.9082389289392379,0.8164553688471793,4467,4352,452,439,0.9696370661016621,0.9691886442798454
188,37,17,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9696339899519798,0.9690605835864413
725,3,2,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9695277885360514,0.9686862360568751
525,28,baseline,57,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9694453265097402,0.9688689409544841
531,17,35,3,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9695835410971901,0.9689114727392036
211,37,3,62,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9695128532989733,0.9688453156862091
15,34,37,14,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9699136862099901,0.9693681861451504
799,43,2,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9697565055686371,0.9690274069227883
167,37,28,5,0.9081359423274974,0.8163355097916613,4501,4317,487,405,0.9697599211555258,0.9692872789663975
536,17,35,2,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9696469734251216,0.9689565738030692
661,5,62,31,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9699470359155115,0.969493774947662
351,47,2,baseline,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9697236862337508,0.9690672696126859
156,37,6,62,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9698035388365382,0.9693139706924194
166,37,28,35,0.9081359423274974,0.8163260073000232,4499,4319,485,407,0.9695475819681451,0.968920288387744
508,28,27,14,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.969472311767643,0.9688651243103317
509,28,31,43,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9699934115238253,0.9692138344655126
420,6,62,baseline,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9696826143317856,0.9691856615553556
760,27,31,43,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9697362029807338,0.9688566659876559
464,28,35,5,0.9081359423274974,0.8163260073000232,4499,4319,485,407,0.96963587807144,0.9691152082649357
143,37,47,27,0.9081359423274974,0.8162901167716252,4490,4328,476,416,0.9696768226844529,0.9690308718411431
429,6,27,57,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9691544924683975,0.968458763253667
624,35,27,43,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9694254906479958,0.9686720925336872
599,35,5,31,0.9081359423274974,0.8163008313245382,4493,4325,479,413,0.9697478711347012,0.9691618518222908
591,17,baseline,57,0.9081359423274974,0.8162493641948464,4465,4353,451,441,0.9695167356120206,0.9689507160443592
490,28,3,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9695147838480842,0.9687809610953123
617,35,62,43,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9696947067822609,0.9690226354357178
491,28,3,1,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9698245839433303,0.9693019215704441
419,6,62,2,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9697286505028933,0.96914476412638
418,6,62,43,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9698540301209787,0.9692333202070218
410,6,3,43,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9695987733418238,0.968766476232805
409,6,3,31,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9697675584926679,0.9689978064680849
169,37,28,62,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9696985678804828,0.9691390699211313
644,35,2,14,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9695351712952889,0.9687886723409221
622,35,62,14,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9696169332323621,0.9690256315617437
739,62,31,43,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9699475662861461,0.9691960152608122
222,37,62,43,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.96978887939219,0.9692045474493871
217,37,3,1,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9697682797967314,0.9692030916260117
294,47,17,14,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9702090602239675,0.9697963533207087
295,47,35,5,0.9081359423274974,0.8163214643009328,4498,4320,484,408,0.9697987867156497,0.9693069227603285
124,34,43,57,0.9081359423274974,0.8162546176234111,4457,4361,443,449,0.9697017076746411,0.9691500671323277
330,47,62,1,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9700952426857223,0.9697701653739654
123,34,43,1,0.9081359423274974,0.8162502951338984,4462,4356,448,444,0.9702053476295232,0.9698242723160846
235,37,31,43,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9699811069250961,0.9692610540344607
323,47,3,57,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9696198608782667,0.9689333525815034
264,47,6,43,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9700059919152847,0.9694988580971904
333,47,27,31,0.9081359423274974,0.8162971210579854,4492,4326,478,414,0.969820765274759,0.9691503510321072
281,47,28,57,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9697630397348589,0.9691593486360216
796,43,2,baseline,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9696580899936287,0.968846498441571
692,5,baseline,14,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.969645488387344,0.9692132389565953
173,37,28,2,0.9080329557157569,0.8161088582724749,4496,4321,483,410,0.9696951098639434,0.9689903029744954
411,6,3,2,0.9080329557157569,0.8160545906197557,4478,4339,465,428,0.9695049401691008,0.9685715162237338
136,37,47,6,0.9080329557157569,0.8161131908649729,4497,4320,484,409,0.9699377650368137,0.9694383952523596
787,31,2,1,0.9080329557157569,0.8160545906197557,4478,4339,465,428,0.9700653722115659,0.9694436597412975
630,35,31,43,0.9080329557157569,0.8160651583850399,4483,4334,470,423,0.969840622351329,0.9690317033306084
240,37,31,14,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9699459327445907,0.9692294295446113
381,6,17,2,0.9080329557157569,0.8160464831006317,4472,4345,459,434,0.9698040267775222,0.9691573891306617
106,34,62,57,0.9080329557157569,0.8160436745020169,4463,4354,450,443,0.969619988167219,0.9691156714601638
321,47,3,baseline,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.9697126120948945,0.9691363080845743
72,34,35,62,0.9080329557157569,0.8160448891640905,4470,4347,457,436,0.9697440100364793,0.9692262906761042
521,28,2,1,0.9080329557157569,0.8160761080750409,4487,4330,474,419,0.9699655352432559,0.969447389814285
627,35,27,1,0.9080329557157569,0.8160605154140423,4481,4336,468,425,0.9695015033673867,0.9689285187034599
163,37,6,57,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9694796308824044,0.9689072943045339
524,28,baseline,1,0.9080329557157569,0.8160584018686271,4480,4337,467,426,0.9699303186331,0.969547009888729
542,17,5,62,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9699948117023014,0.9696500657111836
390,6,35,31,0.9080329557157569,0.8160966930371972,4493,4324,480,413,0.9697477862753996,0.9690721434290184
576,17,31,2,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.969917759456466,0.9692158205628276
563,17,62,2,0.9080329557157569,0.8160448891640905,4470,4347,457,436,0.9698340245406313,0.9692919230793029
256,47,6,28,0.9080329557157569,0.8160929154374543,4492,4325,479,414,0.9699326522638934,0.9693790771760702
131,34,baseline,57,0.9080329557157569,0.816046027927864,4459,4358,446,447,0.969526048920369,0.9690061788235493
344,47,31,57,0.9080329557157569,0.816062767583562,4482,4335,469,424,0.9698457987687255,0.9691949743108668
49,34,28,62,0.9080329557157569,0.8160438494346147,4468,4349,455,438,0.9698542210544072,0.9693749542898897
697,3,62,31,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9696848631032774,0.9688758280204589
677,5,31,baseline,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9698250082398382,0.9692920782097029
91,34,3,62,0.9080329557157569,0.816043328888522,4465,4352,452,441,0.9697292020883536,0.9691127137727923
153,37,6,35,0.9080329557157569,0.8160929154374543,4492,4325,479,414,0.9695896297520785,0.9689728036140113
598,35,5,27,0.9080329557157569,0.8160651583850399,4483,4334,470,423,0.9693569667619694,0.9687428506283666
470,28,35,2,0.9080329557157569,0.8160892765598902,4491,4326,478,415,0.9695716820097942,0.9688002067269912
456,28,17,27,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9696898273724202,0.9691765066370499
656,5,3,baseline,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9694664140461833,0.9688030631098413
255,37,57,14,0.9080329557157569,0.8160513337783618,4476,4341,463,430,0.9694913838956732,0.9688603222026745
452,28,17,35,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.96973599083248,0.9691456283120391
139,37,47,35,0.9080329557157569,0.8161421011018818,4503,4314,490,403,0.9697007105778477,0.969071046328098
789,31,2,14,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9698225685349178,0.9690649203393744
50,34,28,27,0.9080329557157569,0.8160474879104865,4473,4344,460,433,0.9696543137547085,0.9690997137303105
581,17,43,2,0.9079299691040165,0.8158373271301285,4465,4351,453,441,0.9698959718307851,0.9691829381178031
109,34,27,43,0.9079299691040165,0.8158396165988867,4459,4357,447,447,0.9697382183891464,0.9691352772669507
273,47,28,3,0.9079299691040165,0.8158925873687386,4493,4323,481,413,0.9698447804571066,0.9691949388170257
236,37,31,2,0.9079299691040165,0.8158887424683047,4492,4324,480,414,0.9698216350826003,0.9689432775092901
312,47,5,baseline,0.9079299691040165,0.8158747496888228,4488,4328,476,418,0.969830905961298,0.9694417460387214
111,34,27,baseline,0.9079299691040165,0.815837362496146,4464,4352,452,442,0.969522018103544,0.9689237203800538
790,31,baseline,1,0.9079299691040165,0.8158420304145336,4473,4343,461,433,0.9700277795409655,0.9695362923921163
619,35,62,baseline,0.9079299691040165,0.8158477067669043,4477,4339,465,429,0.9694663504017069,0.9689541716679521
810,2,1,14,0.9079299691040165,0.8158445914912132,4475,4341,463,431,0.9699041607533876,0.9693575355654924
233,37,27,57,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9691386449938273,0.968365138306653
469,28,35,43,0.9079299691040165,0.815855600136015,4481,4335,469,425,0.969696531257245,0.9689989157775631
462,28,17,57,0.9079299691040165,0.8158432416812598,4474,4342,462,432,0.9697027259862603,0.9691448314063267
502,28,27,31,0.9079299691040165,0.8158747496888228,4488,4328,476,418,0.9696483736035978,0.9688818886099985
484,28,5,14,0.9079299691040165,0.8158685852564979,4486,4330,474,420,0.9697856759535555,0.9693558516211631
559,17,3,14,0.9079299691040165,0.8158385706578672,4469,4347,457,437,0.9697874155692379,0.9692080193011614
302,47,35,baseline,0.9079299691040165,0.8158603783482659,4483,4333,471,423,0.9696115446667116,0.9690679253581724
284,47,17,5,0.9079299691040165,0.8158850362600716,4491,4325,479,415,0.9701474948006705,0.9697786595117792
611,35,3,baseline,0.9079299691040165,0.8158445914912132,4475,4341,463,431,0.9693159797193057,0.968584848506043
445,6,2,14,0.9079299691040165,0.8158420304145336,4473,4343,461,433,0.96969171549188,0.9690030591754137
781,31,43,2,0.9079299691040165,0.8158494722462232,4478,4338,466,428,0.9699273061278938,0.9690491203358242
674,5,27,14,0.9079299691040165,0.8158420304145336,4473,4343,461,433,0.9695279370398291,0.9690257854512726
314,47,5,57,0.9079299691040165,0.8158513762959321,4479,4337,467,427,0.9697428007914319,0.9692736082179894
572,17,27,1,0.9079299691040165,0.8158460798508664,4476,4340,464,430,0.9698469655841222,0.9694855363023938
95,34,3,2,0.9079299691040165,0.8158376718861868,4467,4349,455,439,0.9697024714083555,0.9688782696856496
719,3,43,1,0.9079299691040165,0.8158420304145336,4473,4343,461,433,0.9698368036827578,0.9692337483317025
201,37,5,3,0.9079299691040165,0.8158579199416672,4482,4334,470,424,0.969561901975287,0.9689190350397818
161,37,6,baseline,0.9079299691040165,0.8158603783482659,4483,4333,471,423,0.9696803655602937,0.9690952944832875
384,6,17,57,0.9079299691040165,0.815838052017606,4468,4348,456,438,0.9696240189840442,0.9691412425136844
369,6,28,2,0.9079299691040165,0.8158715981507013,4487,4329,475,419,0.9697406580940668,0.9690066157471873
122,34,43,baseline,0.9079299691040165,0.815838888821401,4460,4356,448,446,0.9698893315904363,0.969379263832902
549,17,5,57,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9696735343865164,0.9692159541221508
401,6,5,43,0.9079299691040165,0.8158445914912132,4475,4341,463,431,0.9698713626333266,0.9693796945157273
96,34,3,baseline,0.9079299691040165,0.8158378486945038,4462,4354,450,444,0.9696515982570578,0.9690343742075959
6,34,37,3,0.9079299691040165,0.8158445914912132,4475,4341,463,431,0.969724831834322,0.9690438950301599
215,37,3,2,0.9079299691040165,0.8158747496888228,4488,4328,476,418,0.9695043673688152,0.9685951877910726
664,5,62,baseline,0.9079299691040165,0.8158432416812598,4474,4342,462,432,0.9696682943246439,0.969292825044454
406,6,5,14,0.9079299691040165,0.8158494722462232,4478,4338,466,428,0.9698340881851073,0.9693881091479682
246,37,2,baseline,0.907826982492276,0.8156507178448883,4481,4334,470,425,0.9695390323935109,0.9687522989188562
791,31,baseline,57,0.907826982492276,0.8156354655553455,4472,4343,461,434,0.9695521007259544,0.9688624362785534
237,37,31,baseline,0.907826982492276,0.8156582957893878,4484,4331,473,422,0.9698115368257123,0.969130863173038
155,37,6,3,0.907826982492276,0.8156531052536454,4482,4333,471,424,0.9695908814267769,0.9688798145536601
545,17,5,43,0.907826982492276,0.8156366061715257,4473,4342,462,433,0.9700164932538552,0.9695812886335908
92,34,3,27,0.907826982492276,0.8156320585039474,4461,4354,450,445,0.9695361683920826,0.9688050898399967
679,5,31,57,0.907826982492276,0.8156484689980551,4480,4335,469,426,0.9697088995004504,0.9691636438442202
590,17,baseline,1,0.907826982492276,0.8156344634380847,4471,4344,460,435,0.9699674021478908,0.9696332219345734
711,3,31,43,0.907826982492276,0.8156408590761692,4476,4339,465,430,0.9697990837232053,0.9688645085157471
356,47,baseline,57,0.907826982492276,0.8156328746767709,4469,4346,458,437,0.9695775585164286,0.9690085622052318
455,28,17,62,0.907826982492276,0.8156408590761692,4476,4339,465,430,0.9699469722710352,0.9695045242618148
208,37,5,1,0.907826982492276,0.8156736975526793,4489,4326,478,417,0.9699956602953171,0.9695826360026474
514,28,31,14,0.907826982492276,0.8156507178448883,4481,4334,470,425,0.9699134740617362,0.9692482074561846
616,35,62,31,0.907826982492276,0.8156556312323875,4483,4332,472,423,0.9697131000358785,0.969012640647595
657,5,3,1,0.907826982492276,0.8156425537516726,4477,4338,466,429,0.9698302695165363,0.9693052222383235
216,37,3,baseline,0.907826982492276,0.8156582957893878,4484,4331,473,422,0.9694157742579648,0.9687052977120783
476,28,5,62,0.907826982492276,0.8156640406723161,4486,4329,475,420,0.969816734457934,0.9694324357895626
623,35,27,31,0.907826982492276,0.815684602125519,4492,4323,481,414,0.9694874803678005,0.9686596906770046
129,34,2,14,0.907826982492276,0.815632288021472,4468,4347,457,438,0.9698657831342478,0.9692438657175779
728,3,baseline,14,0.907826982492276,0.815632288021472,4468,4347,457,438,0.9694807764829756,0.968834426315904
705,3,27,43,0.907826982492276,0.8156313261146794,4464,4351,453,442,0.9693522995003825,0.9683960599250678
626,35,27,baseline,0.907826982492276,0.8156408590761692,4476,4339,465,430,0.9691728432923645,0.9685143037410952
441,6,43,14,0.907826982492276,0.8156313261146794,4464,4351,453,442,0.9698368673272342,0.9692434817547322
220,37,62,27,0.907826982492276,0.8156425537516726,4477,4338,466,429,0.96940612151241,0.9687075864222902
303,47,35,1,0.907826982492276,0.815667121015852,4487,4328,476,419,0.9699462297521464,0.9695177541231298
311,47,5,2,0.907826982492276,0.815684602125519,4492,4323,481,414,0.9698965658458962,0.9693851342756172
37,34,6,27,0.907826982492276,0.8156344634380847,4471,4344,460,435,0.9696388269321699,0.9690754841268328
36,34,6,62,0.907826982492276,0.8156328746767709,4469,4346,458,437,0.9699145984474821,0.9694869889209281
164,37,6,14,0.907826982492276,0.8156556312323875,4483,4332,472,423,0.9698278085967903,0.9692304408624571
56,34,28,57,0.907826982492276,0.8156314317927026,4463,4352,452,443,0.9696941551968007,0.9692069505924208
105,34,62,1,0.907826982492276,0.8156315301350646,4466,4349,455,440,0.9701089262481021,0.9698006950055077
712,3,31,2,0.907826982492276,0.8156463587052971,4479,4336,468,427,0.969666363775533,0.9687126205243487
168,37,28,3,0.907826982492276,0.8156610989331313,4485,4330,474,421,0.9695177114939888,0.9688312631293904
511,28,31,baseline,0.9077239958805355,0.8154435520674383,4480,4334,470,426,0.9697897916296822,0.9691338980269171
562,17,62,43,0.9077239958805355,0.8154258511214743,4461,4353,451,445,0.970023663864839,0.9695294720624108
602,35,5,baseline,0.9077239958805355,0.8154509170121795,4483,4331,473,423,0.9694217144090754,0.9689183320733643
250,37,baseline,1,0.9077239958805355,0.8154340475204281,4475,4339,465,431,0.9698216987270767,0.9693865997805765
767,27,43,baseline,0.9077239958805355,0.8154255367514324,4462,4352,452,444,0.969430327628186,0.9687603784399855
582,17,43,baseline,0.9077239958805355,0.8154256634742654,4466,4348,456,440,0.969871320203676,0.9693300991860627
594,17,1,14,0.9077239958805355,0.8154280051434365,4470,4344,460,436,0.9701442065027345,0.9698102291062435
47,34,28,5,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9699877259506193,0.969608342298093
114,34,27,14,0.9077239958805355,0.815425323263653,4464,4350,454,442,0.9696831022727697,0.969139197539509
11,34,37,2,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9698067634899983,0.9690766703922057
700,3,62,baseline,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9694191474152024,0.9687933274412375
546,17,5,2,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9698236292761875,0.9692715999682058
23,34,47,27,0.9077239958805355,0.8154356714288723,4476,4338,466,430,0.9698605642872005,0.9692842720838041
687,5,2,1,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9699466540486542,0.9694421119887849
126,34,2,baseline,0.9077239958805355,0.815425323263653,4464,4350,454,442,0.9697158155335293,0.9690311341704863
494,28,62,27,0.9077239958805355,0.8154413741424463,4479,4335,469,427,0.9694340190078047,0.9687020469525341
450,6,1,14,0.9077239958805355,0.8154300066868486,4472,4342,462,434,0.9699332674938298,0.9695325186960635
298,47,35,27,0.9077239958805355,0.8154844737885061,4493,4321,483,413,0.9695641719616043,0.9688939978113604
421,6,62,1,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9699337978644648,0.9696310209689762
652,5,3,27,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9693349245583837,0.9685876959849873
373,6,28,14,0.9077239958805355,0.8154340475204281,4475,4339,465,431,0.9698093941283473,0.9692715696685718
650,35,57,14,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9693384250045739,0.9687037279164041
427,6,27,baseline,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9693389341603833,0.9686549513441518
746,62,43,baseline,0.9077239958805355,0.8154254241544054,4465,4349,455,441,0.9697279716284806,0.9691904721850663
628,35,27,57,0.9077239958805355,0.8154356714288723,4476,4338,466,430,0.9690319556369149,0.9682696721186788
308,47,5,27,0.9077239958805355,0.8154659629885618,4488,4326,478,418,0.9697444131181618,0.9692713679149951
293,47,17,57,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9699039698199592,0.9693885124346389
785,31,43,14,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9700308344758225,0.9693086739277119
416,6,62,27,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.969433552281646,0.968752144681879
744,62,31,14,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9699312733002428,0.9693043690911914
76,34,35,2,0.9077239958805355,0.8154280051434365,4470,4344,460,436,0.9697115089239738,0.9689970649298529
389,6,35,27,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9693336728836853,0.9686589575360256
195,37,35,43,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9696377661909003,0.9689725975869384
436,6,31,14,0.9077239958805355,0.8154340475204281,4475,4339,465,431,0.9699860287645878,0.9693528084078394
645,35,baseline,1,0.9077239958805355,0.8154435520674383,4480,4334,470,426,0.9696471855733756,0.9692106337367458
206,37,5,2,0.9077239958805355,0.8154659629885618,4488,4326,478,418,0.9697349300912101,0.9690681305554143
177,37,28,14,0.9077239958805355,0.8154565196989856,4485,4329,475,421,0.9696796018265794,0.9690959251117268
368,6,28,43,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9698728688859298,0.9691970172022106
676,5,31,2,0.9077239958805355,0.8154659629885618,4488,4326,478,418,0.9698766026951993,0.9692205648131977
176,37,28,57,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9694850618777054,0.9688620055018597
365,6,28,62,0.9077239958805355,0.8154565196989856,4485,4329,475,421,0.969790109852063,0.9692251656644416
360,47,57,14,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9697916585343168,0.9692568052579809
459,28,17,2,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9698539452616772,0.9691873582082278
53,34,28,2,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9698739720568503,0.969249218685951
337,47,27,1,0.9076210092687951,0.8152462356624284,4483,4330,474,423,0.9698908590578649,0.9694663815236342
325,47,62,27,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9695933211316973,0.9688981633729028
385,6,17,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699606134037643,0.9695138828736519
150,37,47,14,0.9076210092687951,0.8152687418008296,4490,4323,481,416,0.9699793673094136,0.9694560323533722
786,31,2,baseline,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9696975707836892,0.9688632604828087
803,43,1,57,0.9076210092687951,0.815220061918613,4460,4353,451,446,0.969780393462032,0.9693250338993826
244,37,43,57,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9694995091737997,0.9688414399702086
213,37,3,31,0.9076210092687951,0.8152550498701554,4486,4327,477,420,0.9697385790411781,0.9689186611033609
662,5,62,43,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9699082127850382,0.9694760541571993
332,47,62,14,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9699708601644301,0.9694458292011569
