,model 1,model 2,model 3,model 4,acc,mcc,tp,tn,fp,fn,auroc,auprc
2246,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9106076210092688,0.821193781241165,4480,4362,442,426,0.9703191651677686,0.9699045455506811
184,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9104016477857878,0.8207828135475221,4472,4368,436,434,0.9703712051344631,0.9698209778084025
349,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9102986611740473,0.8205824279681495,4466,4373,431,440,0.970423117812205,0.9698834554503382
350,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9102986611740473,0.8205824279681495,4466,4373,431,440,0.970423117812205,0.9698834554503382
384,curriculum-reordered-shuffled-20pct,no-easy-80pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9101956745623069,0.8203707162676356,4480,4358,446,426,0.9702458043015519,0.9699099049376626
2115,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9101956745623069,0.8203742914190685,4484,4354,450,422,0.9701711069013355,0.9698469107628847
2080,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9100926879505664,0.8201704433744414,4465,4372,432,441,0.9703747904399548,0.96986394605219
1141,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9100926879505664,0.8201659381919001,4469,4368,436,437,0.9702978654830718,0.9698710828833564
2081,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9100926879505664,0.8201704433744414,4465,4372,432,441,0.9703747904399548,0.96986394605219
32,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,0.9100926879505664,0.8201651599000376,4470,4367,437,436,0.9704078855675712,0.9698503653667306
353,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.909989701338826,0.8199624994969104,4466,4370,434,440,0.9704687296868048,0.970050687727988
2914,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.909989701338826,0.8199575323611805,4473,4363,441,433,0.9704971575528343,0.9701342214057703
1359,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.909989701338826,0.8199784342044625,4492,4344,460,414,0.9696281134453454,0.9689258011711578
2235,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9098867147270855,0.819755924715668,4466,4369,435,440,0.9704177080317292,0.9699313450018988
913,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9098867147270855,0.8197520243572908,4471,4364,440,435,0.9705066193649605,0.9700497404693953
2228,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9098867147270855,0.819755924715668,4466,4369,435,440,0.9704177080317292,0.9699313450018988
489,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-90pct,easiest-interleaved-50pct,0.9098867147270855,0.8197524080682557,4478,4357,447,428,0.9704337252249027,0.9700118268419254
354,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9098867147270855,0.8197539471654964,4468,4367,437,438,0.9705791104233359,0.9701741399646627
482,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-95pct,easiest-interleaved-50pct,0.9098867147270855,0.8197524080682557,4478,4357,447,428,0.9704337252249027,0.9700118268419254
878,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9098867147270855,0.8197539471654964,4468,4367,437,438,0.9703799244277004,0.9698538402220578
25,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-10pct,0.909783728115345,0.8195514804086826,4483,4351,453,423,0.9700785678329616,0.969643467764786
2182,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.909783728115345,0.8195483942979995,4467,4367,437,439,0.9701672670179389,0.969547339890845
1960,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.909783728115345,0.8195455327602943,4472,4362,442,434,0.9701989619670794,0.9697618395010301
2471,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.909783728115345,0.8195517804240359,4464,4370,434,442,0.970546694170132,0.9702078758422247
1333,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.909783728115345,0.8195462600549175,4470,4364,440,436,0.9703166618183718,0.9697335424561103
1784,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.909783728115345,0.8195517804240359,4464,4370,434,442,0.9701153331253716,0.9694678465238302
899,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.909783728115345,0.8195505126220771,4465,4369,435,441,0.9702807451189778,0.9695701666154948
2183,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.909783728115345,0.8195493839125039,4466,4368,436,440,0.9701171576003554,0.9694339408385735
2251,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.909783728115345,0.8195455327602943,4472,4362,442,434,0.9705893571840019,0.9702273432921333
2075,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.909783728115345,0.819547369606115,4479,4355,449,427,0.9696213034863934,0.9690823778317949
228,curriculum-reordered-shuffled-20pct,baseline,no-easy-80pct,hardest-interleaved-25pct,0.9096807415036046,0.8193428770615325,4466,4367,437,440,0.9703455139809095,0.9697783277836287
18,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,easiest-interleaved-10pct,0.9096807415036046,0.8193394036833749,4474,4359,445,432,0.96952019362856,0.9688329280979506
2325,no-easy-80pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9096807415036046,0.8193547471752675,4488,4345,459,418,0.9701243494261644,0.9697736873668601
1601,easiest-interleaved-25pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9704614530016942,0.969966713590394
581,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9096807415036046,0.8193479513396627,4462,4371,433,444,0.9702424311443141,0.96982637200557
355,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-hard-95pct,0.9096807415036046,0.8193451360881806,4464,4369,435,442,0.9701414485754329,0.9694489069252401
474,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191355518722847,4467,4365,439,439,0.9707961593019541,0.970381948526392
1364,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9095777548918641,0.8191342644397901,4469,4363,441,437,0.970325635689514,0.9696862367383334
1365,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9095777548918641,0.8191342644397901,4469,4363,441,437,0.970325635689514,0.9696862367383334
1368,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9703576488610355,0.96982635757953
1354,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9095777548918641,0.8191335331594081,4471,4361,443,435,0.9701633422752407,0.9693922958556102
1339,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,0.9095777548918641,0.8191568171804199,4491,4341,463,415,0.970075046171946,0.9695685056215559
1722,baseline,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9694298609020273,0.968717149549314
38,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-10pct,0.9095777548918641,0.8191457795713265,4486,4346,458,420,0.9702035443693647,0.969771655364582
2747,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9095777548918641,0.8191353538512324,4478,4354,450,428,0.9703462989294489,0.9698343517019758
275,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9703352035757672,0.9699003903019325
160,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9095777548918641,0.8191333580619325,4473,4359,445,433,0.9707304782025306,0.9701289165963044
2084,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.9703946263016991,0.9700077059546415
1243,easiest-interleaved-25pct,baseline,no-easy-80pct,hardest-interleaved-25pct,0.9094747682801236,0.8189274369210899,4471,4360,444,435,0.9702359606225686,0.9696033697703363
1596,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.8189273987067756,4473,4358,446,433,0.9702294264563468,0.9696907688128253
2879,hardest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9094747682801236,0.8189285368285772,4468,4363,441,438,0.9703577337203371,0.9699453522772892
2192,no-easy-80pct,easiest-interleaved-10pct,no-easy-95pct,easiest-interleaved-50pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.969664539300549,0.969030187017591
2185,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9094747682801236,0.8189279165787106,4475,4356,448,431,0.9703612341665272,0.9697554186751342
137,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,0.9094747682801236,0.8189274369210899,4471,4360,444,435,0.9703761057591291,0.9697841774073857
564,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9094747682801236,0.8189299651126892,4466,4365,439,440,0.9705620324888928,0.9701596214248067
2199,no-easy-80pct,easiest-interleaved-10pct,no-easy-90pct,easiest-interleaved-50pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.969664539300549,0.969030187017591
2626,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9707392187105934,0.9703668347858767
571,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9094747682801236,0.8189299651126892,4466,4365,439,440,0.9705620324888928,0.9701596214248067
910,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9094747682801236,0.818931949375314,4464,4367,437,442,0.9704507819445205,0.969849840526391
1894,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-95pct,0.9094747682801236,0.8189412378199142,4458,4373,431,448,0.9701237341962281,0.9694007303209735
79,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9094747682801236,0.8189299651126892,4466,4365,439,440,0.9704195749363641,0.969974903121046
2858,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9094747682801236,0.8189285368285772,4468,4363,441,438,0.9703577337203371,0.9699453522772892
2779,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.969505809976942,0.9689027297473882
2800,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.969505809976942,0.9689027297473882
909,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9094747682801236,0.818931949375314,4464,4367,437,442,0.9704507819445205,0.969849840526391
1895,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,0.9094747682801236,0.8189412378199142,4458,4373,431,448,0.9701237341962281,0.9694007303209735
2241,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9093717816683831,0.818721533558522,4470,4360,444,436,0.970397299369699,0.9700159737658962
1731,baseline,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9093717816683831,0.8187228449116383,4467,4363,441,439,0.9702029927839044,0.9696213116378278
318,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9093717816683831,0.8187278097508378,4462,4368,436,444,0.9702969956752305,0.969814061296451
787,curriculum-reordered-shuffled-00pct,baseline,no-easy-80pct,easiest-interleaved-10pct,0.9093717816683831,0.8187217307696366,4474,4356,448,432,0.9695900752634118,0.968870921511874
1896,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.81872355996311,4466,4364,440,440,0.970074621875438,0.9694468068149553
1697,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9093717816683831,0.8187265388724105,4463,4367,437,443,0.9702834818314539,0.9697371990087645
1696,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,0.9093717816683831,0.818721533558522,4470,4360,444,436,0.9695379504374159,0.9688623679824206
684,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,0.9093717816683831,0.8187228449116383,4467,4363,441,439,0.9702868974183424,0.9696452541703735
2868,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187265388724105,4463,4367,437,443,0.9705601019397818,0.9701565857327777
1535,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.970278814569867,0.9695929486152326
1435,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9093717816683831,0.8187221275448003,4475,4355,449,431,0.970411789095444,0.9699106538963846
182,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.8187213743870491,4471,4359,445,435,0.9702095481649515,0.9696529280907698
410,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9093717816683831,0.8187213541954571,4472,4358,446,434,0.9695093104231324,0.9689615102675054
697,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9704018817719845,0.9697618279421595
904,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9697163883338148,0.9691259707766067
2139,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9093717816683831,0.8187244139757623,4465,4365,439,441,0.970783430406717,0.9703465930763688
2889,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187265388724105,4463,4367,437,443,0.9705601019397818,0.9701565857327777
2086,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-95pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9700895358976909,0.969431691996743
1366,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.9703049936644045,0.9697383583418586
1034,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9092687950566426,0.8185211638942325,4462,4367,437,444,0.9708280451845231,0.970393569718536
1290,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9092687950566426,0.8185179740862857,4465,4364,440,441,0.9702277080554897,0.9696837141978908
1288,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9092687950566426,0.8185155808803177,4473,4356,448,433,0.9701909215482547,0.9696244667492675
415,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9092687950566426,0.8185256039499859,4459,4370,434,447,0.970270498358312,0.9698010068914122
306,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9092687950566426,0.8185186010759136,4478,4351,453,428,0.9700996765842298,0.9697424292050203
352,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9092687950566426,0.8185239850189093,4460,4369,435,446,0.9702264139511406,0.969714924036935
142,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-50pct,0.9092687950566426,0.8185268118282545,4484,4345,459,422,0.9698389675949483,0.9693140232401337
979,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9092687950566426,0.8185273617909049,4458,4371,433,448,0.9703746419361771,0.9699669324395119
1230,curriculum-reordered-shuffled-00pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-95pct,0.9092687950566426,0.8185250958545565,4483,4346,458,423,0.9699800461838264,0.9694778086265616
1533,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9092687950566426,0.8185177190933909,4477,4352,452,429,0.9700590714084233,0.9693009927937044
416,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9092687950566426,0.8185256039499859,4459,4370,434,447,0.970270498358312,0.9698010068914122
1956,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9092687950566426,0.8185155808803177,4473,4356,448,433,0.9703936928493817,0.970004136947598
1728,baseline,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9092687950566426,0.8185188984348938,4464,4365,439,442,0.9703076667324042,0.969703368827127
563,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9092687950566426,0.8185165421661689,4467,4362,442,439,0.9704308187938234,0.9699643977825554
380,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9092687950566426,0.8185235188957292,4482,4347,457,424,0.9700282250522987,0.969621098423279
419,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9092687950566426,0.8185312941955959,4456,4373,431,450,0.9702795995184064,0.969884944613302
1730,baseline,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9092687950566426,0.8185156659712971,4469,4360,444,437,0.9702560086325671,0.9697397753038295
570,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9092687950566426,0.8185165421661689,4467,4362,442,439,0.9704308187938234,0.9699643977825554
1729,baseline,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9092687950566426,0.8185188984348938,4464,4365,439,442,0.9703076667324042,0.969703368827127
1124,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9091658084449021,0.8183108511844616,4466,4362,442,440,0.970580786394542,0.9701455208306863
520,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9704112799396345,0.969849683748909
635,curriculum-reordered-shuffled-20pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.9702190736215539,0.969843260940122
1701,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.8183101167552012,4474,4354,450,432,0.969469787203421,0.9689120815128532
274,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9701350629129891,0.9695999957291155
2435,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183141727806436,4479,4349,455,427,0.9699783489977946,0.9694965608664305
1779,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9091658084449021,0.8183094668839083,4472,4356,448,434,0.9702485834436787,0.9698584002799844
180,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-95pct,0.9091658084449021,0.8183102732095353,4467,4361,443,439,0.9703567366235434,0.9697401954320685
1131,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9091658084449021,0.8183108511844616,4466,4362,442,440,0.970580786394542,0.9701455208306863
1590,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.818312133540907,4477,4351,453,429,0.9701275528647991,0.9695666428255953
284,curriculum-reordered-shuffled-20pct,baseline,no-easy-95pct,hardest-interleaved-10pct,0.9091658084449021,0.8183167678483263,4481,4347,457,425,0.9700909148613416,0.9696772735725088
577,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9091658084449021,0.8183093503289816,4471,4357,447,435,0.9704425293774416,0.9700926156448948
1532,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9701357417874017,0.9694073723321848
215,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183199187950962,4483,4345,459,423,0.9701505497355275,0.9696581238535594
149,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9091658084449021,0.8183093726883487,4470,4358,446,436,0.9702148518713003,0.9696358034274357
586,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183108511844616,4466,4362,442,440,0.9706005798266358,0.9702447687659788
1367,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.8183097223577153,4473,4355,449,433,0.9702321631688228,0.969633646430567
435,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.9700430330004246,0.969671031876092
2242,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9705065345056589,0.9701277422955247
227,curriculum-reordered-shuffled-20pct,baseline,no-easy-80pct,easiest-interleaved-10pct,0.9091658084449021,0.8183101167552012,4474,4354,450,432,0.9695771554347461,0.9688757950095985
232,curriculum-reordered-shuffled-20pct,baseline,no-easy-80pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9695451634780501,0.9689660008170172
614,curriculum-reordered-shuffled-20pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.9702190736215539,0.969843260940122
291,curriculum-reordered-shuffled-20pct,baseline,no-easy-90pct,hardest-interleaved-10pct,0.9091658084449021,0.8183167678483263,4481,4347,457,425,0.9700909148613416,0.9696772735725088
2215,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183182738334961,4482,4346,458,424,0.9700291585046161,0.9695258293693545
2181,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,0.9091658084449021,0.8183158244142387,4461,4367,437,445,0.970210651335872,0.9694767710754963
2405,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9091658084449021,0.8183098341326811,4468,4360,444,438,0.9703557183119244,0.9698133210467057
2180,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-95pct,0.9091658084449021,0.8183158244142387,4461,4367,437,445,0.970210651335872,0.9694767710754963
181,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-90pct,0.9091658084449021,0.8183102732095353,4467,4361,443,439,0.9703567366235434,0.9697401954320685
2170,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9091658084449021,0.8183256876087838,4486,4342,462,420,0.970566657320829,0.9701816937182025
428,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.9700430330004246,0.969671031876092
267,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9090628218331617,0.8181075996861918,4478,4349,455,428,0.9699293427511317,0.9693525711039335
495,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9090628218331617,0.8181065814133666,4477,4350,454,429,0.9702714318106295,0.9699123041632144
1950,baseline,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9090628218331617,0.8181040380159534,4467,4360,444,439,0.9704037274617938,0.9699426151870827
2472,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-95pct,0.9090628218331617,0.8181105204059014,4460,4367,437,446,0.9700080073236972,0.9694571494032409
2085,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9090628218331617,0.818105983059882,4464,4363,441,442,0.9705097379442936,0.9701066483063496
1794,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9090628218331617,0.8181153812873956,4457,4370,434,449,0.9702820604381523,0.9697667886698694
