,model 1,model 2,model 3,model 4,acc,mcc,tp,tn,fp,fn,auroc,auprc
2246,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9108135942327498,0.8216057896530865,4481,4363,441,425,0.9702641339106933,0.9697844200832496
184,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9106076210092688,0.821194242515427,4474,4368,436,432,0.9704471966390285,0.9698795172770521
2115,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9104016477857878,0.8207904678161257,4488,4352,452,418,0.9702738715155497,0.9699257107679776
2086,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-95pct,0.9104016477857878,0.8207853493615207,4469,4371,433,437,0.970412807407063,0.9698697762952573
2914,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9104016477857878,0.8207822469002997,4473,4367,437,433,0.9704531367901392,0.9700679518295534
349,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9101956745623069,0.8203757510972339,4466,4372,432,440,0.9705805318166374,0.9700927885528964
350,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9101956745623069,0.8203757510972339,4466,4372,432,440,0.9705805318166374,0.9700927885528964
2084,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9100926879505664,0.8201640209426252,4472,4365,439,434,0.970432728128109,0.9699948169054262
1141,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.909989701338826,0.8199603844591181,4468,4368,436,438,0.9703221140284986,0.9698522584857465
2471,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.909989701338826,0.8199624994969104,4466,4370,434,440,0.9705701365521936,0.9702135109366196
384,curriculum-reordered-shuffled-20pct,no-easy-80pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.909989701338826,0.8199587030303839,4479,4357,447,427,0.9703792031236369,0.9700248050349912
353,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.909989701338826,0.8199624994969104,4466,4370,434,440,0.9705227850619118,0.9700583807749057
18,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,easiest-interleaved-10pct,0.9098867147270855,0.8197514086599742,4475,4360,444,431,0.9697009651557524,0.9690512576399458
2199,no-easy-80pct,easiest-interleaved-10pct,no-easy-90pct,easiest-interleaved-50pct,0.9098867147270855,0.8197556891067561,4482,4353,451,424,0.9697569510799704,0.969081063022764
1784,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9098867147270855,0.8197584587807335,4464,4371,433,442,0.9702677192161853,0.9696097886727323
878,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9098867147270855,0.8197531670906052,4469,4366,438,437,0.9704735030225186,0.9699212891082344
2081,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9098867147270855,0.8197584587807335,4464,4371,433,442,0.9704990881019452,0.9700122547595142
181,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-90pct,0.9098867147270855,0.8197520243572908,4471,4364,440,435,0.970503585644929,0.9699565087859485
2080,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9098867147270855,0.8197584587807335,4464,4371,433,442,0.9704990881019452,0.9700122547595142
180,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,no-easy-95pct,0.9098867147270855,0.8197520243572908,4471,4364,440,435,0.970503585644929,0.9699565087859485
2192,no-easy-80pct,easiest-interleaved-10pct,no-easy-95pct,easiest-interleaved-50pct,0.9098867147270855,0.8197556891067561,4482,4353,451,424,0.9697569510799704,0.969081063022764
2241,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.909783728115345,0.8195458268517697,4471,4363,441,435,0.9704288246002363,0.9699823363014122
2555,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-95pct,0.909783728115345,0.819547369606115,4479,4355,449,427,0.9701894365104768,0.969793361650227
2228,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.909783728115345,0.8195493839125039,4466,4368,436,440,0.970478255143407,0.9699580343298471
2235,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.909783728115345,0.8195493839125039,4466,4368,436,440,0.970478255143407,0.9699580343298471
355,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-hard-95pct,0.909783728115345,0.8195517804240359,4464,4370,434,442,0.9705116260637537,0.9699623975638697
25,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-10pct,0.909783728115345,0.8195514804086826,4483,4351,453,423,0.9703026176039604,0.9698999448010668
581,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.909783728115345,0.8195517804240359,4464,4370,434,442,0.9702629458804712,0.9698146612702092
2185,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.909783728115345,0.8195457475934794,4476,4358,446,430,0.9704952270037234,0.9699383337448702
2183,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.909783728115345,0.8195493839125039,4466,4368,436,440,0.970166630573177,0.969492274167588
1697,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.909783728115345,0.8195505126220771,4465,4369,435,441,0.970371756719923,0.9698063894558943
354,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9096807415036046,0.8193405314909855,4469,4364,440,437,0.970675043863773,0.9702985239655645
1368,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9096807415036046,0.8193396631277238,4471,4362,442,435,0.9703490780715758,0.9697880472567639
2747,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9096807415036046,0.8193410050626472,4478,4355,449,428,0.9705107562559123,0.9700319378457509
228,curriculum-reordered-shuffled-20pct,baseline,no-easy-80pct,hardest-interleaved-25pct,0.9096807415036046,0.8193428770615325,4466,4367,437,440,0.9704358254926168,0.9698643121190536
419,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9096807415036046,0.8193574228418954,4457,4376,428,449,0.9703731144687485,0.9699437248295831
2141,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,no-hard-95pct,0.9096807415036046,0.8193394375621383,4472,4361,443,434,0.9707816695762094,0.970162584360514
1364,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.970398423755445,0.969791652217519
571,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9095777548918641,0.8191355518722847,4467,4365,439,439,0.9707001622170409,0.97037565824829
1359,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9095777548918641,0.8191568171804199,4491,4341,463,415,0.9696779046405478,0.9689384691107283
275,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191335331594081,4471,4361,443,435,0.9704123618957297,0.9699094637587571
2720,hardest-interleaved-50pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-95pct,0.9095777548918641,0.8191394538834134,4482,4350,454,424,0.9706164485160315,0.9700748197738907
899,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9095777548918641,0.8191412034476092,4462,4370,434,444,0.9704426990960449,0.9697367590170712
1365,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.970398423755445,0.969791652217519
2251,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.9705845626334624,0.9701915818423945
564,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9095777548918641,0.8191355518722847,4467,4365,439,439,0.9707001622170409,0.97037565824829
2075,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9095777548918641,0.8191361702258986,4479,4353,451,427,0.9697217768994654,0.969136701371855
913,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191342644397901,4469,4363,441,437,0.9705522948840362,0.9700188528852879
1339,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,0.9095777548918641,0.8191568171804199,4491,4341,463,415,0.9702604849607254,0.9698012949567751
1333,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9703649467609713,0.9697929719982259
474,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191373954294983,4465,4367,437,441,0.9708212988700474,0.970362565725957
979,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191444372190814,4460,4372,432,446,0.9704735242373441,0.9700302376848045
2139,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191397950874368,4463,4369,435,443,0.9707010532397076,0.97019743214747
415,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9095777548918641,0.8191462626265068,4459,4373,431,447,0.9704746274082645,0.9700527173086708
416,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9095777548918641,0.8191462626265068,4459,4373,431,447,0.9704746274082645,0.9700527173086708
2466,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.8189291814717405,4467,4364,440,439,0.9701487464753689,0.9697104264784154
1696,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,0.9094747682801236,0.8189273483054208,4472,4359,445,434,0.9697233043668936,0.9690580200136037
2626,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9094747682801236,0.8189280311866222,4469,4362,442,437,0.9707425070085297,0.9703314124019408
2255,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-95pct,0.9094747682801236,0.8189279165787106,4475,4356,448,431,0.9707279536383085,0.9702424336477237
149,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.970325741763641,0.9697701314874962
1895,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,0.9094747682801236,0.8189393422944143,4459,4372,432,447,0.9702930709325324,0.969613097652203
2252,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-95pct,0.9094747682801236,0.8189273483054208,4472,4359,445,434,0.9703948808796039,0.9698813913210176
1894,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-95pct,0.9094747682801236,0.8189393422944143,4459,4372,432,447,0.9702930709325324,0.969613097652203
1533,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9094747682801236,0.8189297361333321,4478,4353,451,428,0.9700998675176584,0.969347059591655
32,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,0.9094747682801236,0.8189299651126892,4466,4365,439,440,0.9705178207927692,0.9699546735957998
1290,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9094747682801236,0.8189291814717405,4467,4364,440,439,0.970283439401803,0.9696884950029689
2435,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9094747682801236,0.8189297361333321,4478,4353,451,428,0.9701191942235934,0.9696083298483065
1896,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9094747682801236,0.8189285368285772,4468,4363,441,438,0.9702321631688229,0.9696013227307124
1960,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9702043717475552,0.9696965060690316
787,curriculum-reordered-shuffled-00pct,baseline,no-easy-80pct,easiest-interleaved-10pct,0.9093717816683831,0.8187217307696366,4474,4356,448,432,0.9698005263313323,0.9690883221136454
2893,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-95pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9707531992805288,0.9703336262861499
1535,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9703825126363986,0.96973501531285
2889,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9706037196207944,0.9702151689104775
1722,baseline,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.9695376110002095,0.9688222417961794
1971,baseline,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-80pct,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9700232395683308,0.9695779007685608
2872,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-95pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9707531992805288,0.9703336262861499
1487,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.8187221275448003,4475,4355,449,431,0.9706709069728209,0.9701302757451904
1798,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9093717816683831,0.8187292195793086,4461,4369,435,445,0.9703436258614492,0.9698716266165441
910,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,0.9093717816683831,0.8187265388724105,4463,4367,437,443,0.9705735521390823,0.9699975038797403
1344,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9093717816683831,0.8187213541954571,4472,4358,446,434,0.9706442611521245,0.9700242455690846
1034,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9708626677795682,0.9703838267531147
380,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.970216018686697,0.9698588701911983
318,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9093717816683831,0.8187278097508378,4462,4368,436,444,0.9704071430486825,0.9699192378185746
2325,no-easy-80pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9701584628654,0.9697896049831614
410,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9093717816683831,0.8187213743870491,4471,4359,445,435,0.9695841563271265,0.9689861291708485
2779,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9695369533406222,0.9689256767463934
38,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-10pct,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9704114496582377,0.9699962061670087
2899,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9093717816683831,0.8187244139757623,4465,4365,439,441,0.9701869331610803,0.9697511451710379
909,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,0.9093717816683831,0.8187265388724105,4463,4367,437,443,0.9705735521390823,0.9699975038797403
2868,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187254069464927,4464,4366,438,442,0.9706037196207944,0.9702151689104775
1601,easiest-interleaved-25pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9704679023086142,0.9699797610149825
1366,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.9703458746329412,0.9697815231236561
1367,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9093717816683831,0.818722663318629,4476,4354,450,430,0.9702214496819983,0.9696277813965389
2800,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9695369533406222,0.9689256767463934
1933,baseline,easiest-interleaved-10pct,hardest-interleaved-10pct,no-hard-95pct,0.9093717816683831,0.818722663318629,4476,4354,450,430,0.9700405932955042,0.9693553267031106
1943,baseline,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9093717816683831,0.8187218317057107,4469,4361,443,437,0.970544487828291,0.9701362509066
2182,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9093717816683831,0.8187244139757623,4465,4365,439,441,0.9703034025524998,0.9696848860238303
1950,baseline,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9093717816683831,0.8187218317057107,4469,4361,443,437,0.970544487828291,0.9701362509066
697,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,0.9092687950566426,0.8185154362800415,4470,4359,445,436,0.9704627683208686,0.9698138812426048
586,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9092687950566426,0.8185179740862857,4465,4364,440,441,0.9706558656616159,0.9702994812303833
1733,baseline,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9092687950566426,0.8185165421661689,4467,4362,442,439,0.9704979849310247,0.9699990363840989
684,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,0.9092687950566426,0.8185160346012877,4468,4361,443,438,0.9703946899461753,0.9697678624783413
137,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,0.9092687950566426,0.8185160346012877,4468,4361,443,438,0.9704425718070925,0.9698596441896987
2840,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-95pct,0.9092687950566426,0.8185207819956184,4480,4349,455,426,0.9700402962879487,0.9694154653405568
482,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-95pct,easiest-interleaved-50pct,0.9092687950566426,0.8185159069866969,4474,4355,449,432,0.9705425148495292,0.9701488686794119
1431,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9092687950566426,0.8185160346012877,4468,4361,443,438,0.9704254090133478,0.9698917036281518
788,curriculum-reordered-shuffled-00pct,baseline,no-easy-80pct,hardest-interleaved-25pct,0.9092687950566426,0.8185188984348938,4464,4365,439,442,0.9704518426857901,0.9698094962121577
851,curriculum-reordered-shuffled-00pct,baseline,no-easy-90pct,hardest-interleaved-10pct,0.9092687950566426,0.8185250958545565,4483,4346,458,423,0.9703850584154459,0.9700146304581586
577,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9092687950566426,0.8185153455315781,4471,4358,446,435,0.9705567499973693,0.970236322375109
844,curriculum-reordered-shuffled-00pct,baseline,no-easy-95pct,hardest-interleaved-10pct,0.9092687950566426,0.8185250958545565,4483,4346,458,423,0.9703850584154459,0.9700146304581586
75,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,no-easy-95pct,0.9092687950566426,0.818519961705137,4463,4366,438,443,0.9705684817958129,0.9700913882334188
76,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,no-easy-90pct,0.9092687950566426,0.818519961705137,4463,4366,438,443,0.9705684817958129,0.9700913882334188
489,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-90pct,easiest-interleaved-50pct,0.9092687950566426,0.8185159069866969,4474,4355,449,432,0.9705425148495292,0.9701488686794119
261,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9092687950566426,0.8185239850189093,4460,4369,435,446,0.9703159617291338,0.969638712354508
1430,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9092687950566426,0.8185160346012877,4468,4361,443,438,0.9704254090133478,0.9698917036281518
2070,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9092687950566426,0.8185256039499859,4459,4370,434,447,0.9703544454224008,0.9697113996631974
306,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9092687950566426,0.8185177190933909,4477,4352,452,429,0.9702707317213913,0.9698887017416613
970,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,0.9092687950566426,0.8185155808803177,4473,4356,448,433,0.969682953768992,0.9690908358523862
2405,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9092687950566426,0.8185156659712971,4469,4360,444,437,0.9705034159263257,0.9699901117956196
421,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-95pct,0.9091658084449021,0.8183172357110079,4460,4368,436,446,0.9703454079067824,0.9698421106748417
2256,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9091658084449021,0.8183172357110079,4460,4368,436,446,0.9703055452498649,0.9698625605539688
322,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.969506340347577,0.9689819243344371
2242,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9705866416863511,0.9701994473674936
435,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,hardest-interleaved-10pct,0.9091658084449021,0.8183106500813773,4475,4353,451,431,0.9702964865194212,0.9700026020039917
267,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9091658084449021,0.8183130836853455,4478,4350,454,428,0.970169579433907,0.969627717791905
1800,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-95pct,0.9091658084449021,0.8183098341326811,4468,4360,444,438,0.9703420135347192,0.9697738787628412
428,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,hardest-interleaved-10pct,0.9091658084449021,0.8183106500813773,4475,4353,451,431,0.9702964865194212,0.9700026020039917
2668,hardest-interleaved-50pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-95pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9707050840565326,0.970260168754371
160,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9091658084449021,0.8183095339576357,4469,4359,445,437,0.97075379329564,0.970177574482488
2741,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9091658084449021,0.8183097223577153,4473,4355,449,433,0.9705008277176276,0.9699808892700512
142,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-50pct,0.9091658084449021,0.8183182738334961,4482,4346,458,424,0.9699352829022425,0.9693919162958007
520,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9705718973827016,0.9700544683253063
2018,baseline,no-easy-90pct,hardest-interleaved-10pct,no-hard-95pct,0.9091658084449021,0.818315400832875,4480,4348,456,426,0.970277584109994,0.969876562339506
2689,hardest-interleaved-50pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-95pct,0.9091658084449021,0.8183113223414672,4476,4352,452,430,0.9707050840565326,0.970260168754371
2631,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9091658084449021,0.8183098341326811,4468,4360,444,438,0.9705168236959756,0.9700115182229131
1970,baseline,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9702615457019952,0.9697662630367287
1997,baseline,no-easy-95pct,hardest-interleaved-10pct,no-hard-95pct,0.9091658084449021,0.818315400832875,4480,4348,456,426,0.970277584109994,0.969876562339506
563,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9705772859483519,0.970109476261584
570,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9091658084449021,0.8183115680539352,4465,4363,441,441,0.9705772859483519,0.970109476261584
0,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,0.9091658084449021,0.8183199187950962,4483,4345,459,423,0.969844653168154,0.9692301885663405
